Bootstrap_Run,Metric,Improvement,Positive_Means
1039,Macro_AUPRC,0.06207292783316409,Higher CatBoost value is better
1039,Log_Loss,0.029122454257569985,Lower CatBoost value is better
1039,Multiclass_Brier_Score,0.020860672197802133,Lower CatBoost value is better
1040,Accuracy,0.03750000000000009,Higher CatBoost value is better
1040,Balanced_Accuracy,0.03873079713510008,Higher CatBoost value is better
1040,Macro_F1,0.037114762098071186,Higher CatBoost value is better
1040,MCC,0.05022931564047395,Higher CatBoost value is better
1040,Macro_Specificity,0.017162175056911866,Higher CatBoost value is better
1040,Macro_AUROC,0.03828685977612423,Higher CatBoost value is better
1040,Macro_AUPRC,0.03520428503131279,Higher CatBoost value is better
1040,Log_Loss,-0.014626966160127264,Lower CatBoost value is better
1040,Multiclass_Brier_Score,0.013616266925427944,Lower CatBoost value is better
1041,Accuracy,0.025531914893617058,Higher CatBoost value is better
1041,Balanced_Accuracy,0.024773966704936923,Higher CatBoost value is better
1041,Macro_F1,0.02783617161543306,Higher CatBoost value is better
1041,MCC,0.026946328486971094,Higher CatBoost value is better
1041,Macro_Specificity,0.008859085797615407,Higher CatBoost value is better
1041,Macro_AUROC,0.03326655444069093,Higher CatBoost value is better
1041,Macro_AUPRC,0.027314316782069414,Higher CatBoost value is better
1041,Log_Loss,-0.025288934769094107,Lower CatBoost value is better
1041,Multiclass_Brier_Score,-0.0037618532492548207,Lower CatBoost value is better
1042,Accuracy,-0.004347826086956608,Higher CatBoost value is better
1042,Balanced_Accuracy,-0.006548355969152042,Higher CatBoost value is better
1042,Macro_F1,-0.0011698910169353205,Higher CatBoost value is better
1042,MCC,-0.017053944542375188,Higher CatBoost value is better
1042,Macro_Specificity,-0.005216703912826803,Higher CatBoost value is better
1042,Macro_AUROC,0.03941248043078538,Higher CatBoost value is better
1042,Macro_AUPRC,0.06570484595841897,Higher CatBoost value is better
1042,Log_Loss,-0.01739136052339796,Lower CatBoost value is better
1042,Multiclass_Brier_Score,-0.00834564163680096,Lower CatBoost value is better
1043,Accuracy,0.02083333333333326,Higher CatBoost value is better
1043,Balanced_Accuracy,0.026465188437019282,Higher CatBoost value is better
1043,Macro_F1,0.02089776294614598,Higher CatBoost value is better
1043,MCC,0.025506007971318856,Higher CatBoost value is better
1043,Macro_Specificity,0.007891932634399135,Higher CatBoost value is better
1043,Macro_AUROC,0.03574965184759571,Higher CatBoost value is better
1043,Macro_AUPRC,0.036023366614454044,Higher CatBoost value is better
1043,Log_Loss,0.001879112244251302,Lower CatBoost value is better
1043,Multiclass_Brier_Score,0.008620337136244216,Lower CatBoost value is better
1044,Accuracy,0.03404255319148941,Higher CatBoost value is better
1044,Balanced_Accuracy,0.04052706552706553,Higher CatBoost value is better
1044,Macro_F1,0.036083206817091096,Higher CatBoost value is better
1044,MCC,0.04611611707611929,Higher CatBoost value is better
1044,Macro_Specificity,0.015027206529918402,Higher CatBoost value is better
1044,Macro_AUROC,0.032786683576726094,Higher CatBoost value is better
1044,Macro_AUPRC,0.03880326466940642,Higher CatBoost value is better
1044,Log_Loss,0.02053605582606588,Lower CatBoost value is better
1044,Multiclass_Brier_Score,0.011451074135171102,Lower CatBoost value is better
1045,Accuracy,0.022222222222222254,Higher CatBoost value is better
1045,Balanced_Accuracy,0.025154875846119973,Higher CatBoost value is better
1045,Macro_F1,0.02431930472589494,Higher CatBoost value is better
1045,MCC,0.028799357996477593,Higher CatBoost value is better
1045,Macro_Specificity,0.009257302384747867,Higher CatBoost value is better
1045,Macro_AUROC,0.0457384214761567,Higher CatBoost value is better
1045,Macro_AUPRC,0.07357310738076395,Higher CatBoost value is better
1045,Log_Loss,0.013515013237278661,Lower CatBoost value is better
1045,Multiclass_Brier_Score,0.01639684045139589,Lower CatBoost value is better
1046,Accuracy,0.025000000000000022,Higher CatBoost value is better
1046,Balanced_Accuracy,0.024819889476271007,Higher CatBoost value is better
1046,Macro_F1,0.02633747849655499,Higher CatBoost value is better
1046,MCC,0.031063568874069802,Higher CatBoost value is better
1046,Macro_Specificity,0.010436143268223508,Higher CatBoost value is better
1046,Macro_AUROC,0.02950317755954268,Higher CatBoost value is better
1046,Macro_AUPRC,0.026396558418953497,Higher CatBoost value is better
1046,Log_Loss,0.0047025414107370045,Lower CatBoost value is better
1046,Multiclass_Brier_Score,0.005808370769729343,Lower CatBoost value is better
1047,Accuracy,0.008510638297872353,Higher CatBoost value is better
1047,Balanced_Accuracy,0.009259102813212738,Higher CatBoost value is better
1047,Macro_F1,0.011864700895497848,Higher CatBoost value is better
1047,MCC,0.006825066016382331,Higher CatBoost value is better
1047,Macro_Specificity,0.0027679221786226504,Higher CatBoost value is better
1047,Macro_AUROC,0.041151128669163484,Higher CatBoost value is better
1047,Macro_AUPRC,0.05527558856630843,Higher CatBoost value is better
1047,Log_Loss,0.005225768135050046,Lower CatBoost value is better
1047,Multiclass_Brier_Score,0.0049446966684388305,Lower CatBoost value is better
1048,Accuracy,0.021276595744680882,Higher CatBoost value is better
1048,Balanced_Accuracy,0.022724532851115087,Higher CatBoost value is better
1048,Macro_F1,0.0219454355378349,Higher CatBoost value is better
1048,MCC,0.02671056986579201,Higher CatBoost value is better
1048,Macro_Specificity,0.009514869917554458,Higher CatBoost value is better
1048,Macro_AUROC,0.02764867376891811,Higher CatBoost value is better
1048,Macro_AUPRC,0.027700668613777957,Higher CatBoost value is better
1048,Log_Loss,0.014352702741267431,Lower CatBoost value is better
1048,Multiclass_Brier_Score,0.008819090133434626,Lower CatBoost value is better
1049,Accuracy,0.05833333333333324,Higher CatBoost value is better
1049,Balanced_Accuracy,0.06489109456851394,Higher CatBoost value is better
1049,Macro_F1,0.06295973221110507,Higher CatBoost value is better
1049,MCC,0.08223051665910741,Higher CatBoost value is better
1049,Macro_Specificity,0.02737352119374592,Higher CatBoost value is better
1049,Macro_AUROC,0.0335900702205052,Higher CatBoost value is better
1049,Macro_AUPRC,0.04361992218159372,Higher CatBoost value is better
1049,Log_Loss,0.04560240887831901,Lower CatBoost value is better
1049,Multiclass_Brier_Score,0.02868202945206133,Lower CatBoost value is better
1050,Accuracy,0.016666666666666607,Higher CatBoost value is better
1050,Balanced_Accuracy,0.01605405670805582,Higher CatBoost value is better
1050,Macro_F1,0.02002397820652757,Higher CatBoost value is better
1050,MCC,0.015772186325642812,Higher CatBoost value is better
1050,Macro_Specificity,0.006378685952412866,Higher CatBoost value is better
1050,Macro_AUROC,0.06287164263701894,Higher CatBoost value is better
1050,Macro_AUPRC,0.08645984378057159,Higher CatBoost value is better
1050,Log_Loss,0.01293403840863716,Lower CatBoost value is better
1050,Multiclass_Brier_Score,0.022570761513954152,Lower CatBoost value is better
1051,Accuracy,0.008510638297872353,Higher CatBoost value is better
1051,Balanced_Accuracy,0.005536975102192532,Higher CatBoost value is better
1051,Macro_F1,0.00953067361579829,Higher CatBoost value is better
1051,MCC,0.005612406682549698,Higher CatBoost value is better
1051,Macro_Specificity,0.002187334334205815,Higher CatBoost value is better
1051,Macro_AUROC,0.01337570042499403,Higher CatBoost value is better
1051,Macro_AUPRC,-0.0019325457280093827,Higher CatBoost value is better
1051,Log_Loss,-0.033025879310483175,Lower CatBoost value is better
1051,Multiclass_Brier_Score,-0.01980446646820272,Lower CatBoost value is better
1052,Accuracy,0.004255319148936176,Higher CatBoost value is better
1052,Balanced_Accuracy,0.0060325624939470135,Higher CatBoost value is better
1052,Macro_F1,0.005663266459016825,Higher CatBoost value is better
1052,MCC,-0.0012773403666244132,Higher CatBoost value is better
1052,Macro_Specificity,-0.0007495590828924259,Higher CatBoost value is better
1052,Macro_AUROC,0.03746808498537724,Higher CatBoost value is better
1052,Macro_AUPRC,0.049994850781458156,Higher CatBoost value is better
1052,Log_Loss,-0.001395149525142636,Lower CatBoost value is better
1052,Multiclass_Brier_Score,0.007339687547081808,Lower CatBoost value is better
1053,Accuracy,0.012765957446808529,Higher CatBoost value is better
1053,Balanced_Accuracy,0.01281045751633969,Higher CatBoost value is better
1053,Macro_F1,0.016575347266562734,Higher CatBoost value is better
1053,MCC,0.011122956426980024,Higher CatBoost value is better
1053,Macro_Specificity,0.005277777777777826,Higher CatBoost value is better
1053,Macro_AUROC,0.04899918300653605,Higher CatBoost value is better
1053,Macro_AUPRC,0.07533677015819273,Higher CatBoost value is better
1053,Log_Loss,0.028378217037521414,Lower CatBoost value is better
1053,Multiclass_Brier_Score,0.01749680301917167,Lower CatBoost value is better
1054,Accuracy,0.02083333333333337,Higher CatBoost value is better
1054,Balanced_Accuracy,0.023245240125035593,Higher CatBoost value is better
1054,Macro_F1,0.022671160820248115,Higher CatBoost value is better
1054,MCC,0.028262632231796037,Higher CatBoost value is better
1054,Macro_Specificity,0.01001763124004218,Higher CatBoost value is better
1054,Macro_AUROC,0.04801772777299829,Higher CatBoost value is better
1054,Macro_AUPRC,0.0697612579882334,Higher CatBoost value is better
1054,Log_Loss,0.04582518990433615,Lower CatBoost value is better
1054,Multiclass_Brier_Score,0.03273332868977963,Lower CatBoost value is better
1055,Accuracy,0.03749999999999998,Higher CatBoost value is better
1055,Balanced_Accuracy,0.03495603586019491,Higher CatBoost value is better
1055,Macro_F1,0.039457512840179954,Higher CatBoost value is better
1055,MCC,0.04843868836442733,Higher CatBoost value is better
1055,Macro_Specificity,0.016492387552202503,Higher CatBoost value is better
1055,Macro_AUROC,0.03390607404683421,Higher CatBoost value is better
1055,Macro_AUPRC,0.027704990929951934,Higher CatBoost value is better
1055,Log_Loss,0.016801622451316445,Lower CatBoost value is better
1055,Multiclass_Brier_Score,0.020398897061190635,Lower CatBoost value is better
1056,Accuracy,0.042553191489361764,Higher CatBoost value is better
1056,Balanced_Accuracy,0.041242707909374454,Higher CatBoost value is better
1056,Macro_F1,0.043964335393772314,Higher CatBoost value is better
1056,MCC,0.05913680825137857,Higher CatBoost value is better
1056,Macro_Specificity,0.02013560298444006,Higher CatBoost value is better
1056,Macro_AUROC,0.039078017517939934,Higher CatBoost value is better
1056,Macro_AUPRC,0.04001976036069832,Higher CatBoost value is better
1056,Log_Loss,0.030052068641265084,Lower CatBoost value is better
1056,Multiclass_Brier_Score,0.034062095609481924,Lower CatBoost value is better
1057,Accuracy,0.029166666666666674,Higher CatBoost value is better
1057,Balanced_Accuracy,0.03481697363812375,Higher CatBoost value is better
1057,Macro_F1,0.032806201952403136,Higher CatBoost value is better
1057,MCC,0.04045558013970996,Higher CatBoost value is better
1057,Macro_Specificity,0.014561819994757252,Higher CatBoost value is better
1057,Macro_AUROC,0.04775140867645333,Higher CatBoost value is better
1057,Macro_AUPRC,0.06238608080540853,Higher CatBoost value is better
1057,Log_Loss,0.055130133304438056,Lower CatBoost value is better
1057,Multiclass_Brier_Score,0.03402701338787184,Lower CatBoost value is better
1058,Accuracy,0.016666666666666607,Higher CatBoost value is better
1058,Balanced_Accuracy,0.019581078244604533,Higher CatBoost value is better
1058,Macro_F1,0.015771436257434934,Higher CatBoost value is better
1058,MCC,0.020873072887013677,Higher CatBoost value is better
1058,Macro_Specificity,0.007189867817045559,Higher CatBoost value is better
1058,Macro_AUROC,0.025889376445673462,Higher CatBoost value is better
1058,Macro_AUPRC,0.01681502520528033,Higher CatBoost value is better
1058,Log_Loss,-0.013960632104557669,Lower CatBoost value is better
1058,Multiclass_Brier_Score,0.004378398574271858,Lower CatBoost value is better
1059,Accuracy,0.029166666666666674,Higher CatBoost value is better
1059,Balanced_Accuracy,0.03119875194343269,Higher CatBoost value is better
1059,Macro_F1,0.030046334427870525,Higher CatBoost value is better
1059,MCC,0.03648423487843433,Higher CatBoost value is better
1059,Macro_Specificity,0.012908123033556484,Higher CatBoost value is better
1059,Macro_AUROC,0.03739547677718369,Higher CatBoost value is better
1059,Macro_AUPRC,0.03820196680893084,Higher CatBoost value is better
1059,Log_Loss,0.014486764677880903,Lower CatBoost value is better
1059,Multiclass_Brier_Score,0.015001217280977308,Lower CatBoost value is better
1060,Accuracy,0.029166666666666674,Higher CatBoost value is better
1060,Balanced_Accuracy,0.03483899125325085,Higher CatBoost value is better
1060,Macro_F1,0.03300762258645762,Higher CatBoost value is better
1060,MCC,0.03544730641147931,Higher CatBoost value is better
1060,Macro_Specificity,0.011512747944514512,Higher CatBoost value is better
1060,Macro_AUROC,0.03541911660932762,Higher CatBoost value is better
1060,Macro_AUPRC,0.059298545246098455,Higher CatBoost value is better
1060,Log_Loss,0.04802692406180309,Lower CatBoost value is better
1060,Multiclass_Brier_Score,0.024520994919491612,Lower CatBoost value is better
1061,Accuracy,0.0,Higher CatBoost value is better
1061,Balanced_Accuracy,0.0,Higher CatBoost value is better
1061,Macro_F1,0.001211406853079633,Higher CatBoost value is better
1061,MCC,-0.0046997683183298555,Higher CatBoost value is better
1061,Macro_Specificity,-0.00045787545787545625,Higher CatBoost value is better
1061,Macro_AUROC,0.027314602835436297,Higher CatBoost value is better
1061,Macro_AUPRC,0.02736190923473769,Higher CatBoost value is better
1061,Log_Loss,-0.012392326153903399,Lower CatBoost value is better
1061,Multiclass_Brier_Score,-0.00965912025870791,Lower CatBoost value is better
1062,Accuracy,0.0434782608695653,Higher CatBoost value is better
1062,Balanced_Accuracy,0.04211465855301477,Higher CatBoost value is better
1062,Macro_F1,0.04577055742020053,Higher CatBoost value is better
1062,MCC,0.057931598664550776,Higher CatBoost value is better
1062,Macro_Specificity,0.019406689965722035,Higher CatBoost value is better
1062,Macro_AUROC,0.02554075783034393,Higher CatBoost value is better
1062,Macro_AUPRC,0.028817181345181297,Higher CatBoost value is better
1062,Log_Loss,0.024195670544237657,Lower CatBoost value is better
1062,Multiclass_Brier_Score,0.024269027132386267,Lower CatBoost value is better
1063,Accuracy,0.016666666666666607,Higher CatBoost value is better
1063,Balanced_Accuracy,0.01609427609427616,Higher CatBoost value is better
1063,Macro_F1,0.018178154398079904,Higher CatBoost value is better
1063,MCC,0.014456372373859216,Higher CatBoost value is better
1063,Macro_Specificity,0.005181677375367677,Higher CatBoost value is better
1063,Macro_AUROC,0.05427669208593633,Higher CatBoost value is better
1063,Macro_AUPRC,0.06521236203068403,Higher CatBoost value is better
1063,Log_Loss,-0.0017737407572612218,Lower CatBoost value is better
1063,Multiclass_Brier_Score,0.014782115919096894,Lower CatBoost value is better
1064,Accuracy,0.029787234042553123,Higher CatBoost value is better
1064,Balanced_Accuracy,0.03535353535353525,Higher CatBoost value is better
1064,Macro_F1,0.031694803397389726,Higher CatBoost value is better
1064,MCC,0.040242021020611696,Higher CatBoost value is better
1064,Macro_Specificity,0.012965326081917361,Higher CatBoost value is better
1064,Macro_AUROC,0.04815032476188352,Higher CatBoost value is better
1064,Macro_AUPRC,0.07093869764257199,Higher CatBoost value is better
1064,Log_Loss,0.019777965369321193,Lower CatBoost value is better
1064,Multiclass_Brier_Score,0.014180499595284168,Lower CatBoost value is better
1065,Accuracy,0.029787234042553234,Higher CatBoost value is better
1065,Balanced_Accuracy,0.026746894409937938,Higher CatBoost value is better
1065,Macro_F1,0.03309977191162172,Higher CatBoost value is better
1065,MCC,0.031620334306069364,Higher CatBoost value is better
1065,Macro_Specificity,0.011764608028801415,Higher CatBoost value is better
1065,Macro_AUROC,0.03157140119610591,Higher CatBoost value is better
1065,Macro_AUPRC,0.034487981339873075,Higher CatBoost value is better
1065,Log_Loss,-0.01945807873568106,Lower CatBoost value is better
1065,Multiclass_Brier_Score,-0.002164865908365232,Lower CatBoost value is better
1066,Accuracy,0.01666666666666672,Higher CatBoost value is better
1066,Balanced_Accuracy,0.01823730920046085,Higher CatBoost value is better
1066,Macro_F1,0.020372951492144242,Higher CatBoost value is better
1066,MCC,0.01649176073842773,Higher CatBoost value is better
1066,Macro_Specificity,0.007271008909241927,Higher CatBoost value is better
1066,Macro_AUROC,0.04258315327161244,Higher CatBoost value is better
1066,Macro_AUPRC,0.06325261243782299,Higher CatBoost value is better
1066,Log_Loss,0.040586034502505086,Lower CatBoost value is better
1066,Multiclass_Brier_Score,0.01948953045502616,Lower CatBoost value is better
1067,Accuracy,0.038297872340425476,Higher CatBoost value is better
1067,Balanced_Accuracy,0.03876678876678874,Higher CatBoost value is better
1067,Macro_F1,0.04070385799624299,Higher CatBoost value is better
1067,MCC,0.04878020626762258,Higher CatBoost value is better
1067,Macro_Specificity,0.017595432856168935,Higher CatBoost value is better
1067,Macro_AUROC,0.037981736793086585,Higher CatBoost value is better
1067,Macro_AUPRC,0.04600338974874474,Higher CatBoost value is better
1067,Log_Loss,0.02469549730809073,Lower CatBoost value is better
1067,Multiclass_Brier_Score,0.020830230848880804,Lower CatBoost value is better
1068,Accuracy,0.004255319148936176,Higher CatBoost value is better
1068,Balanced_Accuracy,0.004107048224695209,Higher CatBoost value is better
1068,Macro_F1,0.004974139456198845,Higher CatBoost value is better
1068,MCC,-0.0012514404539759605,Higher CatBoost value is better
1068,Macro_Specificity,-0.00036895852246165983,Higher CatBoost value is better
1068,Macro_AUROC,0.03072770113046186,Higher CatBoost value is better
1068,Macro_AUPRC,0.03400195741622736,Higher CatBoost value is better
1068,Log_Loss,-0.018552355443261614,Lower CatBoost value is better
1068,Multiclass_Brier_Score,-0.005837584674427798,Lower CatBoost value is better
1069,Accuracy,0.02083333333333337,Higher CatBoost value is better
1069,Balanced_Accuracy,0.016708775268578835,Higher CatBoost value is better
1069,Macro_F1,0.025305685104146436,Higher CatBoost value is better
1069,MCC,0.018220276308076433,Higher CatBoost value is better
1069,Macro_Specificity,0.006641253668319025,Higher CatBoost value is better
1069,Macro_AUROC,0.055346872861059104,Higher CatBoost value is better
1069,Macro_AUPRC,0.07469816240006844,Higher CatBoost value is better
1069,Log_Loss,0.01966522318299413,Lower CatBoost value is better
1069,Multiclass_Brier_Score,0.020668585365339,Lower CatBoost value is better
1070,Accuracy,0.021739130434782594,Higher CatBoost value is better
1070,Balanced_Accuracy,0.019523502502225676,Higher CatBoost value is better
1070,Macro_F1,0.02526670193629099,Higher CatBoost value is better
1070,MCC,0.021069513117329852,Higher CatBoost value is better
1070,Macro_Specificity,0.007538259206121389,Higher CatBoost value is better
1070,Macro_AUROC,0.019557435614006025,Higher CatBoost value is better
1070,Macro_AUPRC,0.01245814768272524,Higher CatBoost value is better
1070,Log_Loss,-0.003293468905120278,Lower CatBoost value is better
1070,Multiclass_Brier_Score,-0.0022449605690502694,Lower CatBoost value is better
1071,Accuracy,0.01304347826086949,Higher CatBoost value is better
1071,Balanced_Accuracy,0.008333333333333304,Higher CatBoost value is better
1071,Macro_F1,0.015382994138952166,Higher CatBoost value is better
1071,MCC,0.0053854291379304975,Higher CatBoost value is better
1071,Macro_Specificity,0.0025468434599251744,Higher CatBoost value is better
1071,Macro_AUROC,0.020559710935863396,Higher CatBoost value is better
1071,Macro_AUPRC,0.012427736802813616,Higher CatBoost value is better
1071,Log_Loss,-0.08108222218986216,Lower CatBoost value is better
1071,Multiclass_Brier_Score,-0.0282103077653873,Lower CatBoost value is better
1072,Accuracy,0.034782608695652195,Higher CatBoost value is better
1072,Balanced_Accuracy,0.035538945773487485,Higher CatBoost value is better
1072,Macro_F1,0.038133977412604714,Higher CatBoost value is better
1072,MCC,0.04159761197372125,Higher CatBoost value is better
1072,Macro_Specificity,0.013304827415256848,Higher CatBoost value is better
1072,Macro_AUROC,0.02830100185575224,Higher CatBoost value is better
1072,Macro_AUPRC,0.03268129165806466,Higher CatBoost value is better
1072,Log_Loss,0.016677659327261396,Lower CatBoost value is better
1072,Multiclass_Brier_Score,0.015248500232564854,Lower CatBoost value is better
1073,Accuracy,0.01777777777777778,Higher CatBoost value is better
1073,Balanced_Accuracy,0.020347633492224015,Higher CatBoost value is better
1073,Macro_F1,0.019748538197824295,Higher CatBoost value is better
1073,MCC,0.022001854331060056,Higher CatBoost value is better
1073,Macro_Specificity,0.007598189438523639,Higher CatBoost value is better
1073,Macro_AUROC,0.03172726976800844,Higher CatBoost value is better
1073,Macro_AUPRC,0.052429990508895186,Higher CatBoost value is better
1073,Log_Loss,0.014834304057577019,Lower CatBoost value is better
1073,Multiclass_Brier_Score,0.007752689301267379,Lower CatBoost value is better
1074,Accuracy,0.008695652173913104,Higher CatBoost value is better
1074,Balanced_Accuracy,0.00841073271413828,Higher CatBoost value is better
1074,Macro_F1,0.012690214836687641,Higher CatBoost value is better
1074,MCC,0.003103432287270169,Higher CatBoost value is better
1074,Macro_Specificity,0.0003231588780328032,Higher CatBoost value is better
1074,Macro_AUROC,0.0040594484775198225,Higher CatBoost value is better
1074,Macro_AUPRC,0.0022329126996563087,Higher CatBoost value is better
1074,Log_Loss,-0.04595231728576954,Lower CatBoost value is better
1074,Multiclass_Brier_Score,-0.029958431334384417,Lower CatBoost value is better
1075,Accuracy,0.017021276595744705,Higher CatBoost value is better
1075,Balanced_Accuracy,0.012899143620793141,Higher CatBoost value is better
1075,Macro_F1,0.019286773487824482,Higher CatBoost value is better
1075,MCC,0.01499126238856352,Higher CatBoost value is better
1075,Macro_Specificity,0.005468486686889151,Higher CatBoost value is better
1075,Macro_AUROC,0.017160601276949294,Higher CatBoost value is better
1075,Macro_AUPRC,0.003114956826237414,Higher CatBoost value is better
1075,Log_Loss,-0.01719510511212652,Lower CatBoost value is better
1075,Multiclass_Brier_Score,-0.009322898895192,Lower CatBoost value is better
1076,Accuracy,0.021276595744680882,Higher CatBoost value is better
1076,Balanced_Accuracy,0.018294274231431817,Higher CatBoost value is better
1076,Macro_F1,0.024991366210885935,Higher CatBoost value is better
1076,MCC,0.018752824479973063,Higher CatBoost value is better
1076,Macro_Specificity,0.006980586360477492,Higher CatBoost value is better
1076,Macro_AUROC,0.0410491283106994,Higher CatBoost value is better
1076,Macro_AUPRC,0.04942547692241139,Higher CatBoost value is better
1076,Log_Loss,-0.007682471961888093,Lower CatBoost value is better
1076,Multiclass_Brier_Score,0.007066547555818481,Lower CatBoost value is better
1077,Accuracy,0.051063829787234005,Higher CatBoost value is better
1077,Balanced_Accuracy,0.05270583340015478,Higher CatBoost value is better
1077,Macro_F1,0.05258471281801913,Higher CatBoost value is better
1077,MCC,0.07100031758311076,Higher CatBoost value is better
1077,Macro_Specificity,0.023765338585062912,Higher CatBoost value is better
1077,Macro_AUROC,0.032576309836992556,Higher CatBoost value is better
1077,Macro_AUPRC,0.024173692245038292,Higher CatBoost value is better
1077,Log_Loss,0.01718680449876553,Lower CatBoost value is better
1077,Multiclass_Brier_Score,0.0237047369902198,Lower CatBoost value is better
1078,Accuracy,0.017021276595744705,Higher CatBoost value is better
1078,Balanced_Accuracy,0.019578515166750465,Higher CatBoost value is better
1078,Macro_F1,0.018650640386789652,Higher CatBoost value is better
1078,MCC,0.02066337548865116,Higher CatBoost value is better
1078,Macro_Specificity,0.009071678845427256,Higher CatBoost value is better
1078,Macro_AUROC,0.015524406044296946,Higher CatBoost value is better
1078,Macro_AUPRC,0.017193040106813662,Higher CatBoost value is better
1078,Log_Loss,0.027557640738362865,Lower CatBoost value is better
1078,Multiclass_Brier_Score,0.012177935671650708,Lower CatBoost value is better
1079,Accuracy,0.02127659574468077,Higher CatBoost value is better
1079,Balanced_Accuracy,0.020065789473684204,Higher CatBoost value is better
1079,Macro_F1,0.02494767164828149,Higher CatBoost value is better
1079,MCC,0.022913589470519136,Higher CatBoost value is better
1079,Macro_Specificity,0.008324007082696205,Higher CatBoost value is better
1079,Macro_AUROC,0.02676862163269811,Higher CatBoost value is better
1079,Macro_AUPRC,0.01988454860004807,Higher CatBoost value is better
1079,Log_Loss,-0.004573145187068084,Lower CatBoost value is better
1079,Multiclass_Brier_Score,-0.0024150749149389195,Lower CatBoost value is better
1080,Accuracy,0.042553191489361764,Higher CatBoost value is better
1080,Balanced_Accuracy,0.04297165726928642,Higher CatBoost value is better
1080,Macro_F1,0.04490744822724235,Higher CatBoost value is better
1080,MCC,0.05868125559035553,Higher CatBoost value is better
1080,Macro_Specificity,0.019443104211275486,Higher CatBoost value is better
1080,Macro_AUROC,0.021953423623985113,Higher CatBoost value is better
1080,Macro_AUPRC,0.01873380993880769,Higher CatBoost value is better
1080,Log_Loss,0.013870214927444557,Lower CatBoost value is better
1080,Multiclass_Brier_Score,0.010449598510671898,Lower CatBoost value is better
1081,Accuracy,0.051063829787234005,Higher CatBoost value is better
1081,Balanced_Accuracy,0.052572385529859766,Higher CatBoost value is better
1081,Macro_F1,0.052717890233196396,Higher CatBoost value is better
1081,MCC,0.0680615093838336,Higher CatBoost value is better
1081,Macro_Specificity,0.024257503662537983,Higher CatBoost value is better
1081,Macro_AUROC,0.012363543031139734,Higher CatBoost value is better
1081,Macro_AUPRC,0.0047348777645492834,Higher CatBoost value is better
1081,Log_Loss,-0.005719717462120966,Lower CatBoost value is better
1081,Multiclass_Brier_Score,0.013961651398280372,Lower CatBoost value is better
1082,Accuracy,0.013043478260869601,Higher CatBoost value is better
1082,Balanced_Accuracy,0.011541387343697918,Higher CatBoost value is better
1082,Macro_F1,0.016124263927130955,Higher CatBoost value is better
1082,MCC,0.01234827079473888,Higher CatBoost value is better
1082,Macro_Specificity,0.005638220828094176,Higher CatBoost value is better
1082,Macro_AUROC,0.024606573052426306,Higher CatBoost value is better
1082,Macro_AUPRC,0.022194633285272936,Higher CatBoost value is better
1082,Log_Loss,-0.018964459504418385,Lower CatBoost value is better
1082,Multiclass_Brier_Score,-0.002737389493347342,Lower CatBoost value is better
1083,Accuracy,0.033333333333333326,Higher CatBoost value is better
1083,Balanced_Accuracy,0.03755868544600938,Higher CatBoost value is better
1083,Macro_F1,0.03427518479063307,Higher CatBoost value is better
1083,MCC,0.04575793063025291,Higher CatBoost value is better
1083,Macro_Specificity,0.01502903019696089,Higher CatBoost value is better
1083,Macro_AUROC,0.041981602208347235,Higher CatBoost value is better
1083,Macro_AUPRC,0.04769018367038902,Higher CatBoost value is better
1083,Log_Loss,0.012958463474225024,Lower CatBoost value is better
1083,Multiclass_Brier_Score,0.014395515052479657,Lower CatBoost value is better
1084,Accuracy,0.008695652173912993,Higher CatBoost value is better
1084,Balanced_Accuracy,0.00915457091927685,Higher CatBoost value is better
1084,Macro_F1,0.013523526036586464,Higher CatBoost value is better
1084,MCC,0.005067552394924291,Higher CatBoost value is better
1084,Macro_Specificity,0.0027905074332841284,Higher CatBoost value is better
1084,Macro_AUROC,0.03839641410184558,Higher CatBoost value is better
1084,Macro_AUPRC,0.06833673313126454,Higher CatBoost value is better
1084,Log_Loss,0.02284331645178228,Lower CatBoost value is better
1084,Multiclass_Brier_Score,0.014291476608205511,Lower CatBoost value is better
1085,Accuracy,0.012765957446808529,Higher CatBoost value is better
1085,Balanced_Accuracy,0.014084507042253613,Higher CatBoost value is better
1085,Macro_F1,0.013650235352995144,Higher CatBoost value is better
1085,MCC,0.013552826797997963,Higher CatBoost value is better
1085,Macro_Specificity,0.005369704255378971,Higher CatBoost value is better
1085,Macro_AUROC,0.029987531069579965,Higher CatBoost value is better
1085,Macro_AUPRC,0.031169718075242492,Higher CatBoost value is better
1085,Log_Loss,-0.004037438201330179,Lower CatBoost value is better
1085,Multiclass_Brier_Score,0.0005820650256389559,Lower CatBoost value is better
1086,Accuracy,0.04166666666666663,Higher CatBoost value is better
1086,Balanced_Accuracy,0.04312616812616821,Higher CatBoost value is better
1086,Macro_F1,0.044162753425313284,Higher CatBoost value is better
1086,MCC,0.05340052578768717,Higher CatBoost value is better
1086,Macro_Specificity,0.019651380049111267,Higher CatBoost value is better
1086,Macro_AUROC,0.0606858930126416,Higher CatBoost value is better
1086,Macro_AUPRC,0.10081341914462583,Higher CatBoost value is better
1086,Log_Loss,0.0773379287987137,Lower CatBoost value is better
1086,Multiclass_Brier_Score,0.053984338983718405,Lower CatBoost value is better
1087,Accuracy,0.008510638297872353,Higher CatBoost value is better
1087,Balanced_Accuracy,0.011377390462357972,Higher CatBoost value is better
