Model,State,Point,False_Positive_Rate,True_Positive_Rate,Threshold,State_AUROC
TCN,2,15,0.04790419161676647,0.7794117647058824,0.6692342758178711,0.9427615357520255
TCN,2,16,0.059880239520958084,0.7794117647058824,0.6146231293678284,0.9427615357520255
TCN,2,17,0.059880239520958084,0.8235294117647058,0.5803337097167969,0.9427615357520255
TCN,2,18,0.10179640718562874,0.8235294117647058,0.4951237142086029,0.9427615357520255
TCN,2,19,0.10179640718562874,0.8382352941176471,0.4819105267524719,0.9427615357520255
TCN,2,20,0.10778443113772455,0.8382352941176471,0.4631635248661041,0.9427615357520255
TCN,2,21,0.10778443113772455,0.8823529411764706,0.4285510182380676,0.9427615357520255
TCN,2,22,0.11976047904191617,0.8823529411764706,0.4158685505390167,0.9427615357520255
TCN,2,23,0.11976047904191617,0.8970588235294118,0.4076733887195587,0.9427615357520255
TCN,2,24,0.12574850299401197,0.8970588235294118,0.3925536274909973,0.9427615357520255
TCN,2,25,0.12574850299401197,0.9117647058823529,0.3853687047958374,0.9427615357520255
TCN,2,26,0.17365269461077845,0.9117647058823529,0.3069384694099426,0.9427615357520255
TCN,2,27,0.17365269461077845,0.9264705882352942,0.2982906401157379,0.9427615357520255
TCN,2,28,0.19161676646706588,0.9264705882352942,0.2922943532466888,0.9427615357520255
TCN,2,29,0.19161676646706588,0.9558823529411765,0.2845731973648071,0.9427615357520255
TCN,2,30,0.40119760479041916,0.9558823529411765,0.1017892882227897,0.9427615357520255
TCN,2,31,0.40119760479041916,0.9705882352941176,0.0909928157925605,0.9427615357520255
TCN,2,32,0.5568862275449101,0.9705882352941176,0.0470852218568325,0.9427615357520255
TCN,2,33,0.5568862275449101,0.9852941176470589,0.0463472306728363,0.9427615357520255
TCN,2,34,0.6706586826347305,0.9852941176470589,0.0305725913494825,0.9427615357520255
TCN,2,35,0.6706586826347305,1.0,0.0303770471364259,0.9427615357520255
TCN,2,36,1.0,1.0,0.0008168407948687,0.9427615357520255
TCN,3,1,0.0,0.0,,0.7880814837336576
TCN,3,2,0.0,0.010869565217391304,0.9991816878318788,0.7880814837336576
TCN,3,3,0.0,0.09782608695652174,0.9746895432472228,0.7880814837336576
TCN,3,4,0.006993006993006993,0.09782608695652174,0.9692413806915284,0.7880814837336576
TCN,3,5,0.006993006993006993,0.14130434782608695,0.940754771232605,0.7880814837336576
TCN,3,6,0.013986013986013986,0.14130434782608695,0.9398277401924132,0.7880814837336576
TCN,3,7,0.013986013986013986,0.3695652173913043,0.8373056650161743,0.7880814837336576
TCN,3,8,0.027972027972027972,0.3695652173913043,0.8147167563438416,0.7880814837336576
TCN,3,9,0.027972027972027972,0.41304347826086957,0.7524908185005188,0.7880814837336576
TCN,3,10,0.03496503496503497,0.41304347826086957,0.7252694368362427,0.7880814837336576
TCN,3,11,0.03496503496503497,0.42391304347826086,0.723220705986023,0.7880814837336576
TCN,3,12,0.06293706293706294,0.42391304347826086,0.711376428604126,0.7880814837336576
TCN,3,13,0.06293706293706294,0.4673913043478261,0.6896254420280457,0.7880814837336576
TCN,3,14,0.06993006993006994,0.4673913043478261,0.6883295774459839,0.7880814837336576
TCN,3,15,0.06993006993006994,0.5,0.6751929521560669,0.7880814837336576
TCN,3,16,0.07692307692307693,0.5,0.6740373969078064,0.7880814837336576
TCN,3,17,0.07692307692307693,0.5543478260869565,0.6359487771987915,0.7880814837336576
TCN,3,18,0.09090909090909091,0.5543478260869565,0.6127110719680786,0.7880814837336576
TCN,3,19,0.09090909090909091,0.5760869565217391,0.6036802530288696,0.7880814837336576
TCN,3,20,0.11888111888111888,0.5760869565217391,0.5820302963256836,0.7880814837336576
TCN,3,21,0.11888111888111888,0.5869565217391305,0.5773396492004395,0.7880814837336576
TCN,3,22,0.1258741258741259,0.5869565217391305,0.5671572089195251,0.7880814837336576
TCN,3,23,0.1258741258741259,0.5978260869565217,0.5657987594604492,0.7880814837336576
TCN,3,24,0.13986013986013987,0.5978260869565217,0.559325635433197,0.7880814837336576
TCN,3,25,0.13986013986013987,0.6086956521739131,0.5559552907943726,0.7880814837336576
TCN,3,26,0.14685314685314685,0.6086956521739131,0.5501713156700134,0.7880814837336576
TCN,3,27,0.14685314685314685,0.6304347826086957,0.5180869102478027,0.7880814837336576
TCN,3,28,0.17482517482517482,0.6304347826086957,0.4650616943836212,0.7880814837336576
TCN,3,29,0.17482517482517482,0.6630434782608695,0.4470197856426239,0.7880814837336576
TCN,3,30,0.18181818181818182,0.6630434782608695,0.4469038844108581,0.7880814837336576
TCN,3,31,0.18181818181818182,0.7282608695652174,0.382242351770401,0.7880814837336576
TCN,3,32,0.3006993006993007,0.7282608695652174,0.2885395884513855,0.7880814837336576
TCN,3,33,0.3006993006993007,0.7391304347826086,0.2881515026092529,0.7880814837336576
TCN,3,34,0.36363636363636365,0.7391304347826086,0.250358909368515,0.7880814837336576
TCN,3,35,0.36363636363636365,0.75,0.2441664636135101,0.7880814837336576
TCN,3,36,0.4405594405594406,0.75,0.2073173522949218,0.7880814837336576
TCN,3,37,0.4405594405594406,0.7608695652173914,0.1995858699083328,0.7880814837336576
TCN,3,38,0.48951048951048953,0.7608695652173914,0.164175808429718,0.7880814837336576
TCN,3,39,0.48951048951048953,0.782608695652174,0.1596769988536834,0.7880814837336576
TCN,3,40,0.5174825174825175,0.782608695652174,0.1517801731824875,0.7880814837336576
TCN,3,41,0.5174825174825175,0.7934782608695652,0.1517590433359146,0.7880814837336576
TCN,3,42,0.5384615384615384,0.7934782608695652,0.1470776349306106,0.7880814837336576
TCN,3,43,0.5384615384615384,0.8043478260869565,0.1462430208921432,0.7880814837336576
TCN,3,44,0.5454545454545454,0.8043478260869565,0.1458749622106552,0.7880814837336576
TCN,3,45,0.5454545454545454,0.8152173913043478,0.1446147263050079,0.7880814837336576
TCN,3,46,0.5734265734265734,0.8152173913043478,0.1375363022089004,0.7880814837336576
TCN,3,47,0.5734265734265734,0.8260869565217391,0.1311021000146865,0.7880814837336576
TCN,3,48,0.5804195804195804,0.8260869565217391,0.1307618021965026,0.7880814837336576
TCN,3,49,0.5804195804195804,0.8369565217391305,0.1292241811752319,0.7880814837336576
TCN,3,50,0.6013986013986014,0.8369565217391305,0.1239715963602066,0.7880814837336576
TCN,3,51,0.6013986013986014,0.8695652173913043,0.1202523708343505,0.7880814837336576
TCN,3,52,0.6293706293706294,0.8695652173913043,0.1109846457839012,0.7880814837336576
TCN,3,53,0.6293706293706294,0.8804347826086957,0.1092257797718048,0.7880814837336576
TCN,3,54,0.6433566433566433,0.8804347826086957,0.1048459112644195,0.7880814837336576
TCN,3,55,0.6433566433566433,0.8913043478260869,0.1018900051712989,0.7880814837336576
TCN,3,56,0.6783216783216783,0.8913043478260869,0.0875949561595916,0.7880814837336576
TCN,3,57,0.6783216783216783,0.9130434782608695,0.0857801586389541,0.7880814837336576
TCN,3,58,0.6853146853146853,0.9130434782608695,0.0857665315270423,0.7880814837336576
TCN,3,59,0.6853146853146853,0.9239130434782609,0.082625463604927,0.7880814837336576
TCN,3,60,0.7062937062937062,0.9239130434782609,0.077120766043663,0.7880814837336576
TCN,3,61,0.7062937062937062,0.9347826086956522,0.0761216729879379,0.7880814837336576
TCN,3,62,0.7202797202797203,0.9347826086956522,0.0717478320002555,0.7880814837336576
TCN,3,63,0.7202797202797203,0.9456521739130435,0.0710172206163406,0.7880814837336576
TCN,3,64,0.7622377622377622,0.9456521739130435,0.0643664747476577,0.7880814837336576
TCN,3,65,0.7622377622377622,0.9565217391304348,0.0595402680337429,0.7880814837336576
TCN,3,66,0.7832167832167832,0.9565217391304348,0.055302619934082,0.7880814837336576
TCN,3,67,0.7832167832167832,0.967391304347826,0.0547912381589412,0.7880814837336576
TCN,3,68,0.8671328671328671,0.967391304347826,0.0367417708039283,0.7880814837336576
TCN,3,69,0.8671328671328671,0.9782608695652174,0.0338727086782455,0.7880814837336576
TCN,3,70,0.9440559440559441,0.9782608695652174,0.019397784024477,0.7880814837336576
TCN,3,71,0.9440559440559441,0.9891304347826086,0.0177587047219276,0.7880814837336576
TCN,3,72,0.965034965034965,0.9891304347826086,0.0140666821971535,0.7880814837336576
TCN,3,73,0.965034965034965,1.0,0.0140477921813726,0.7880814837336576
TCN,3,74,1.0,1.0,0.0013502844376489,0.7880814837336576
XGBoost,1,1,0.0,0.0,,0.9001666666666667
XGBoost,1,2,0.0,0.013333333333333334,0.955353021621704,0.9001666666666667
XGBoost,1,3,0.0,0.05333333333333334,0.9529297351837158,0.9001666666666667
XGBoost,1,4,0.00625,0.05333333333333334,0.9516605734825134,0.9001666666666667
XGBoost,1,5,0.00625,0.08,0.9348403215408324,0.9001666666666667
XGBoost,1,6,0.0125,0.08,0.9309521913528442,0.9001666666666667
XGBoost,1,7,0.0125,0.10666666666666667,0.92335844039917,0.9001666666666667
XGBoost,1,8,0.01875,0.10666666666666667,0.9172872304916382,0.9001666666666667
XGBoost,1,9,0.01875,0.12,0.9169696569442748,0.9001666666666667
XGBoost,1,10,0.025,0.12,0.9104285836219788,0.9001666666666667
XGBoost,1,11,0.025,0.16,0.9003521800041199,0.9001666666666667
XGBoost,1,12,0.03125,0.16,0.8896561861038208,0.9001666666666667
XGBoost,1,13,0.03125,0.25333333333333335,0.8472841382026672,0.9001666666666667
XGBoost,1,14,0.0375,0.25333333333333335,0.8457922339439392,0.9001666666666667
XGBoost,1,15,0.0375,0.26666666666666666,0.8441314697265625,0.9001666666666667
XGBoost,1,16,0.05,0.26666666666666666,0.8419554829597473,0.9001666666666667
XGBoost,1,17,0.05,0.28,0.8405284285545349,0.9001666666666667
XGBoost,1,18,0.06875,0.28,0.8206577897071838,0.9001666666666667
XGBoost,1,19,0.06875,0.41333333333333333,0.7679412961006165,0.9001666666666667
XGBoost,1,20,0.075,0.41333333333333333,0.7674567699432373,0.9001666666666667
XGBoost,1,21,0.075,0.4266666666666667,0.7666947245597839,0.9001666666666667
XGBoost,1,22,0.08125,0.4266666666666667,0.765606164932251,0.9001666666666667
XGBoost,1,23,0.08125,0.44,0.7620691061019897,0.9001666666666667
XGBoost,1,24,0.0875,0.44,0.7618882060050964,0.9001666666666667
XGBoost,1,25,0.0875,0.4533333333333333,0.7578967213630676,0.9001666666666667
XGBoost,1,26,0.09375,0.4533333333333333,0.7552829384803772,0.9001666666666667
XGBoost,1,27,0.09375,0.5466666666666666,0.7253513336181641,0.9001666666666667
XGBoost,1,28,0.10625,0.5466666666666666,0.7128559350967407,0.9001666666666667
XGBoost,1,29,0.10625,0.6,0.7068154811859131,0.9001666666666667
XGBoost,1,30,0.13125,0.6,0.6864477396011353,0.9001666666666667
XGBoost,1,31,0.13125,0.64,0.6782771944999695,0.9001666666666667
XGBoost,1,32,0.1375,0.64,0.6776472330093384,0.9001666666666667
XGBoost,1,33,0.1375,0.6533333333333333,0.675819456577301,0.9001666666666667
XGBoost,1,34,0.14375,0.6533333333333333,0.6745355725288391,0.9001666666666667
XGBoost,1,35,0.14375,0.7466666666666667,0.6446051001548767,0.9001666666666667
XGBoost,1,36,0.15,0.7466666666666667,0.6445707082748413,0.9001666666666667
XGBoost,1,37,0.15,0.7733333333333333,0.6075518131256104,0.9001666666666667
XGBoost,1,38,0.15625,0.7733333333333333,0.6006937026977539,0.9001666666666667
XGBoost,1,39,0.15625,0.8133333333333334,0.567545473575592,0.9001666666666667
XGBoost,1,40,0.1625,0.8133333333333334,0.5566705465316772,0.9001666666666667
XGBoost,1,41,0.1625,0.84,0.5521746277809143,0.9001666666666667
XGBoost,1,42,0.16875,0.84,0.5070458054542542,0.9001666666666667
XGBoost,1,43,0.16875,0.8533333333333334,0.495887815952301,0.9001666666666667
XGBoost,1,44,0.175,0.8533333333333334,0.4941132366657257,0.9001666666666667
XGBoost,1,45,0.175,0.88,0.4764910340309143,0.9001666666666667
XGBoost,1,46,0.19375,0.88,0.4105833768844604,0.9001666666666667
XGBoost,1,47,0.19375,0.92,0.3296824991703033,0.9001666666666667
XGBoost,1,48,0.2,0.92,0.3278120756149292,0.9001666666666667
XGBoost,1,49,0.2,0.9466666666666667,0.2806513607501983,0.9001666666666667
XGBoost,1,50,0.20625,0.9466666666666667,0.2285292148590088,0.9001666666666667
XGBoost,1,51,0.20625,0.9733333333333334,0.1822008043527603,0.9001666666666667
XGBoost,1,52,0.2125,0.9733333333333334,0.1815748512744903,0.9001666666666667
XGBoost,1,53,0.2125,0.9866666666666667,0.1470293551683426,0.9001666666666667
XGBoost,1,54,0.28125,0.9866666666666667,0.0411053039133548,0.9001666666666667
XGBoost,1,55,0.28125,1.0,0.0410575568675994,0.9001666666666667
XGBoost,1,56,1.0,1.0,0.0010118777863681,0.9001666666666667
XGBoost,2,1,0.0,0.0,,0.938622754491018
XGBoost,2,2,0.0,0.014705882352941176,0.9909207820892334,0.938622754491018
XGBoost,2,3,0.0,0.3088235294117647,0.9464389085769652,0.938622754491018
XGBoost,2,4,0.017964071856287425,0.3088235294117647,0.9419680833816528,0.938622754491018
XGBoost,2,5,0.017964071856287425,0.4117647058823529,0.9289725422859192,0.938622754491018
XGBoost,2,6,0.023952095808383235,0.4117647058823529,0.9243853092193604,0.938622754491018
XGBoost,2,7,0.023952095808383235,0.5294117647058824,0.906345009803772,0.938622754491018
XGBoost,2,8,0.029940119760479042,0.5294117647058824,0.9058276414871216,0.938622754491018
XGBoost,2,9,0.029940119760479042,0.6470588235294118,0.8659172654151917,0.938622754491018
XGBoost,2,10,0.04790419161676647,0.6470588235294118,0.818750262260437,0.938622754491018
XGBoost,2,11,0.04790419161676647,0.6911764705882353,0.7631057500839233,0.938622754491018
XGBoost,2,12,0.05389221556886228,0.6911764705882353,0.7368823885917664,0.938622754491018
XGBoost,2,13,0.05389221556886228,0.75,0.6500036716461182,0.938622754491018
XGBoost,2,14,0.0658682634730539,0.75,0.6040591597557068,0.938622754491018
XGBoost,2,15,0.0658682634730539,0.7647058823529411,0.5830209255218506,0.938622754491018
XGBoost,2,16,0.0718562874251497,0.7647058823529411,0.5730323195457458,0.938622754491018
XGBoost,2,17,0.0718562874251497,0.8088235294117647,0.5185802578926086,0.938622754491018
XGBoost,2,18,0.11377245508982035,0.8088235294117647,0.4005745053291321,0.938622754491018
XGBoost,2,19,0.11377245508982035,0.8235294117647058,0.3975342810153961,0.938622754491018
XGBoost,2,20,0.12574850299401197,0.8235294117647058,0.3726082444190979,0.938622754491018
XGBoost,2,21,0.12574850299401197,0.8382352941176471,0.3686985075473785,0.938622754491018
XGBoost,2,22,0.1317365269461078,0.8382352941176471,0.3576928079128265,0.938622754491018
XGBoost,2,23,0.1317365269461078,0.8676470588235294,0.3407654762268066,0.938622754491018
XGBoost,2,24,0.15568862275449102,0.8676470588235294,0.2454302906990051,0.938622754491018
XGBoost,2,25,0.15568862275449102,0.9117647058823529,0.2158221453428268,0.938622754491018
XGBoost,2,26,0.16167664670658682,0.9117647058823529,0.1872346848249435,0.938622754491018
XGBoost,2,27,0.16167664670658682,0.9264705882352942,0.1867592334747314,0.938622754491018
XGBoost,2,28,0.20359281437125748,0.9264705882352942,0.1427877098321914,0.938622754491018
XGBoost,2,29,0.20359281437125748,0.9411764705882353,0.1411052048206329,0.938622754491018
XGBoost,2,30,0.39520958083832336,0.9411764705882353,0.0537005923688411,0.938622754491018
XGBoost,2,31,0.39520958083832336,0.9558823529411765,0.0528736151754856,0.938622754491018
XGBoost,2,32,0.40119760479041916,0.9558823529411765,0.0520563013851642,0.938622754491018
XGBoost,2,33,0.40119760479041916,0.9705882352941176,0.0504465624690055,0.938622754491018
XGBoost,2,34,0.41317365269461076,0.9705882352941176,0.0465880148112773,0.938622754491018
XGBoost,2,35,0.41317365269461076,0.9852941176470589,0.0452156774699687,0.938622754491018
XGBoost,2,36,0.4311377245508982,0.9852941176470589,0.0425985455513,0.938622754491018
XGBoost,2,37,0.4311377245508982,1.0,0.041517574340105,0.938622754491018
XGBoost,2,38,1.0,1.0,0.0022110601421445,0.938622754491018
XGBoost,3,1,0.0,0.0,,0.7844329583460019
XGBoost,3,2,0.0,0.010869565217391304,0.9790741205215454,0.7844329583460019
XGBoost,3,3,0.0,0.08695652173913043,0.9504855275154114,0.7844329583460019
XGBoost,3,4,0.006993006993006993,0.08695652173913043,0.9502061605453492,0.7844329583460019
XGBoost,3,5,0.006993006993006993,0.09782608695652174,0.9463655352592468,0.7844329583460019
XGBoost,3,6,0.02097902097902098,0.09782608695652174,0.9422414302825928,0.7844329583460019
XGBoost,3,7,0.02097902097902098,0.15217391304347827,0.9256564378738404,0.7844329583460019
XGBoost,3,8,0.027972027972027972,0.15217391304347827,0.9186902046203612,0.7844329583460019
XGBoost,3,9,0.027972027972027972,0.34782608695652173,0.8462772369384766,0.7844329583460019
XGBoost,3,10,0.03496503496503497,0.34782608695652173,0.8450444936752319,0.7844329583460019
XGBoost,3,11,0.03496503496503497,0.40217391304347827,0.8181612491607666,0.7844329583460019
XGBoost,3,12,0.04195804195804196,0.40217391304347827,0.8156220316886902,0.7844329583460019
XGBoost,3,13,0.04195804195804196,0.4673913043478261,0.7766625285148621,0.7844329583460019
XGBoost,3,14,0.055944055944055944,0.4673913043478261,0.7438197731971741,0.7844329583460019
XGBoost,3,15,0.055944055944055944,0.4891304347826087,0.7167418003082275,0.7844329583460019
XGBoost,3,16,0.06993006993006994,0.4891304347826087,0.6601484417915344,0.7844329583460019
XGBoost,3,17,0.06993006993006994,0.5108695652173914,0.6481638550758362,0.7844329583460019
XGBoost,3,18,0.08391608391608392,0.5108695652173914,0.6250419020652771,0.7844329583460019
XGBoost,3,19,0.08391608391608392,0.5217391304347826,0.6230351328849792,0.7844329583460019
XGBoost,3,20,0.0979020979020979,0.5217391304347826,0.6133778095245361,0.7844329583460019
XGBoost,3,21,0.0979020979020979,0.532608695652174,0.6008998155593872,0.7844329583460019
XGBoost,3,22,0.1048951048951049,0.532608695652174,0.5761065483093262,0.7844329583460019
XGBoost,3,23,0.1048951048951049,0.5760869565217391,0.527140200138092,0.7844329583460019
XGBoost,3,24,0.11888111888111888,0.5760869565217391,0.506951093673706,0.7844329583460019
XGBoost,3,25,0.11888111888111888,0.5978260869565217,0.4785735607147217,0.7844329583460019
XGBoost,3,26,0.1258741258741259,0.5978260869565217,0.4724932312965393,0.7844329583460019
XGBoost,3,27,0.1258741258741259,0.6086956521739131,0.4709970653057098,0.7844329583460019
XGBoost,3,28,0.15384615384615385,0.6086956521739131,0.3911591470241546,0.7844329583460019
XGBoost,3,29,0.15384615384615385,0.6521739130434783,0.3681323826313019,0.7844329583460019
XGBoost,3,30,0.2517482517482518,0.6521739130434783,0.3064112067222595,0.7844329583460019
XGBoost,3,31,0.2517482517482518,0.6630434782608695,0.3029624223709106,0.7844329583460019
XGBoost,3,32,0.25874125874125875,0.6630434782608695,0.3022128641605377,0.7844329583460019
XGBoost,3,33,0.25874125874125875,0.6739130434782609,0.3013420104980469,0.7844329583460019
XGBoost,3,34,0.27972027972027974,0.6739130434782609,0.2971770763397217,0.7844329583460019
XGBoost,3,35,0.27972027972027974,0.6956521739130435,0.2800162136554718,0.7844329583460019
XGBoost,3,36,0.3006993006993007,0.6956521739130435,0.2754552066326141,0.7844329583460019
XGBoost,3,37,0.3006993006993007,0.7065217391304348,0.2731327712535858,0.7844329583460019
XGBoost,3,38,0.3146853146853147,0.7065217391304348,0.2628080546855926,0.7844329583460019
XGBoost,3,39,0.3146853146853147,0.717391304347826,0.2627097368240356,0.7844329583460019
XGBoost,3,40,0.3916083916083916,0.717391304347826,0.2289204150438308,0.7844329583460019
XGBoost,3,41,0.3916083916083916,0.7282608695652174,0.2286974936723709,0.7844329583460019
XGBoost,3,42,0.4195804195804196,0.7282608695652174,0.2191666960716247,0.7844329583460019
XGBoost,3,43,0.4195804195804196,0.7391304347826086,0.2179949730634689,0.7844329583460019
XGBoost,3,44,0.4405594405594406,0.7391304347826086,0.2079745829105377,0.7844329583460019
XGBoost,3,45,0.4405594405594406,0.75,0.2074333131313324,0.7844329583460019
XGBoost,3,46,0.45454545454545453,0.75,0.2042609900236129,0.7844329583460019
XGBoost,3,47,0.45454545454545453,0.7608695652173914,0.2030673027038574,0.7844329583460019
XGBoost,3,48,0.46153846153846156,0.7608695652173914,0.1993671953678131,0.7844329583460019
XGBoost,3,49,0.46153846153846156,0.7717391304347826,0.1981110870838165,0.7844329583460019
XGBoost,3,50,0.46853146853146854,0.7717391304347826,0.1970605999231338,0.7844329583460019
XGBoost,3,51,0.46853146853146854,0.7934782608695652,0.1871823966503143,0.7844329583460019
XGBoost,3,52,0.4755244755244755,0.7934782608695652,0.1866686791181564,0.7844329583460019
XGBoost,3,53,0.4755244755244755,0.8043478260869565,0.1831281930208206,0.7844329583460019
XGBoost,3,54,0.5104895104895105,0.8043478260869565,0.1717912405729293,0.7844329583460019
XGBoost,3,55,0.5104895104895105,0.8152173913043478,0.1712927818298339,0.7844329583460019
XGBoost,3,56,0.5174825174825175,0.8152173913043478,0.1680769026279449,0.7844329583460019
XGBoost,3,57,0.5174825174825175,0.8804347826086957,0.1472450047731399,0.7844329583460019
XGBoost,3,58,0.5314685314685315,0.8804347826086957,0.1420916318893432,0.7844329583460019
XGBoost,3,59,0.5314685314685315,0.8913043478260869,0.1398798525333404,0.7844329583460019
XGBoost,3,60,0.6433566433566433,0.8913043478260869,0.0920203402638435,0.7844329583460019
XGBoost,3,61,0.6433566433566433,0.9021739130434783,0.0880612656474113,0.7844329583460019
XGBoost,3,62,0.6503496503496503,0.9021739130434783,0.0846932083368301,0.7844329583460019
XGBoost,3,63,0.6503496503496503,0.9130434782608695,0.0825513154268264,0.7844329583460019
XGBoost,3,64,0.6713286713286714,0.9130434782608695,0.0816975384950637,0.7844329583460019
XGBoost,3,65,0.6713286713286714,0.9239130434782609,0.0795890688896179,0.7844329583460019
XGBoost,3,66,0.6853146853146853,0.9239130434782609,0.0779971033334732,0.7844329583460019
XGBoost,3,67,0.6853146853146853,0.9347826086956522,0.0774079412221908,0.7844329583460019
XGBoost,3,68,0.7552447552447552,0.9347826086956522,0.0627877786755561,0.7844329583460019
XGBoost,3,69,0.7552447552447552,0.9456521739130435,0.0607265867292881,0.7844329583460019
XGBoost,3,70,0.7762237762237763,0.9456521739130435,0.0576354004442691,0.7844329583460019
XGBoost,3,71,0.7762237762237763,0.967391304347826,0.0529242604970932,0.7844329583460019
XGBoost,3,72,0.7832167832167832,0.967391304347826,0.0526066161692142,0.7844329583460019
XGBoost,3,73,0.7832167832167832,0.9782608695652174,0.0525459125638008,0.7844329583460019
XGBoost,3,74,0.8671328671328671,0.9782608695652174,0.0393519960343837,0.7844329583460019
XGBoost,3,75,0.8671328671328671,0.9891304347826086,0.0387829951941967,0.7844329583460019
XGBoost,3,76,0.9370629370629371,0.9891304347826086,0.0289779417216777,0.7844329583460019
XGBoost,3,77,0.9370629370629371,1.0,0.023740254342556,0.7844329583460019
XGBoost,3,78,1.0,1.0,0.0066748936660587,0.7844329583460019
HistGradientBoosting,1,1,0.0,0.0,,0.913
HistGradientBoosting,1,2,0.0,0.013333333333333334,0.9999966939174926,0.913
HistGradientBoosting,1,3,0.0125,0.013333333333333334,0.999993410996192,0.913
HistGradientBoosting,1,4,0.0125,0.05333333333333334,0.9997088479848488,0.913
HistGradientBoosting,1,5,0.01875,0.05333333333333334,0.9996930400628424,0.913
HistGradientBoosting,1,6,0.01875,0.14666666666666667,0.998994745957722,0.913
HistGradientBoosting,1,7,0.025,0.14666666666666667,0.9986557175455404,0.913
HistGradientBoosting,1,8,0.025,0.17333333333333334,0.9982858762345732,0.913
HistGradientBoosting,1,9,0.0375,0.17333333333333334,0.9978478691488976,0.913
HistGradientBoosting,1,10,0.0375,0.21333333333333335,0.9967780515465288,0.913
HistGradientBoosting,1,11,0.05,0.21333333333333335,0.9962491112824376,0.913
HistGradientBoosting,1,12,0.05,0.26666666666666666,0.99421336257708,0.913
HistGradientBoosting,1,13,0.05625,0.26666666666666666,0.9940944644203408,0.913
HistGradientBoosting,1,14,0.05625,0.32,0.9925545904383474,0.913
HistGradientBoosting,1,15,0.0625,0.32,0.9916963575007974,0.913
HistGradientBoosting,1,16,0.0625,0.5866666666666667,0.9298077588944615,0.913
HistGradientBoosting,1,17,0.06875,0.5866666666666667,0.9093218633102474,0.913
HistGradientBoosting,1,18,0.06875,0.6,0.8775152456908133,0.913
HistGradientBoosting,1,19,0.075,0.6,0.8651235347450617,0.913
HistGradientBoosting,1,20,0.075,0.6133333333333333,0.8427619644977667,0.913
HistGradientBoosting,1,21,0.08125,0.6133333333333333,0.8371639325470657,0.913
HistGradientBoosting,1,22,0.08125,0.6266666666666667,0.8290204255445237,0.913
HistGradientBoosting,1,23,0.09375,0.6266666666666667,0.7987614489416094,0.913
HistGradientBoosting,1,24,0.09375,0.64,0.7557898558770817,0.913
HistGradientBoosting,1,25,0.1,0.64,0.735074803942867,0.913
HistGradientBoosting,1,26,0.1,0.6666666666666666,0.7194628792210433,0.913
HistGradientBoosting,1,27,0.1125,0.6666666666666666,0.7025321234706546,0.913
HistGradientBoosting,1,28,0.1125,0.7466666666666667,0.6641953928321737,0.913
HistGradientBoosting,1,29,0.11875,0.7466666666666667,0.642435060606236,0.913
HistGradientBoosting,1,30,0.11875,0.7733333333333333,0.6234842082766368,0.913
HistGradientBoosting,1,31,0.13125,0.7733333333333333,0.4798911148121774,0.913
HistGradientBoosting,1,32,0.13125,0.8266666666666667,0.4400179476687724,0.913
HistGradientBoosting,1,33,0.15625,0.8266666666666667,0.4060470981055641,0.913
HistGradientBoosting,1,34,0.15625,0.8533333333333334,0.3838212075802343,0.913
HistGradientBoosting,1,35,0.1625,0.8533333333333334,0.3743489491566777,0.913
HistGradientBoosting,1,36,0.1625,0.88,0.3381466116783042,0.913
HistGradientBoosting,1,37,0.18125,0.88,0.2576624698760657,0.913
HistGradientBoosting,1,38,0.18125,0.9066666666666666,0.197620077220926,0.913
HistGradientBoosting,1,39,0.1875,0.9066666666666666,0.0872486690998417,0.913
HistGradientBoosting,1,40,0.1875,0.92,0.056506764693279,0.913
HistGradientBoosting,1,41,0.19375,0.92,0.0479788400321371,0.913
HistGradientBoosting,1,42,0.19375,0.9866666666666667,0.0186148291425562,0.913
HistGradientBoosting,1,43,0.40625,0.9866666666666667,0.000847355413763,0.913
HistGradientBoosting,1,44,0.40625,1.0,0.0008465077113801,0.913
HistGradientBoosting,1,45,1.0,1.0,8.659532483517623e-09,0.913
HistGradientBoosting,2,1,0.0,0.0,,0.9262064107079957
HistGradientBoosting,2,2,0.0,0.014705882352941176,0.9999999850639084,0.9262064107079957
HistGradientBoosting,2,3,0.0,0.14705882352941177,0.9999831932318436,0.9262064107079957
HistGradientBoosting,2,4,0.005988023952095809,0.14705882352941177,0.9999619605136862,0.9262064107079957
HistGradientBoosting,2,5,0.005988023952095809,0.5,0.9944399572627176,0.9262064107079957
HistGradientBoosting,2,6,0.011976047904191617,0.5,0.9921394299188911,0.9262064107079957
HistGradientBoosting,2,7,0.011976047904191617,0.5441176470588235,0.9912231666346308,0.9262064107079957
HistGradientBoosting,2,8,0.017964071856287425,0.5441176470588235,0.9896496573653956,0.9262064107079957
HistGradientBoosting,2,9,0.017964071856287425,0.5588235294117647,0.9894795988050354,0.9262064107079957
HistGradientBoosting,2,10,0.023952095808383235,0.5588235294117647,0.9847319674206666,0.9262064107079957
HistGradientBoosting,2,11,0.023952095808383235,0.5735294117647058,0.9834198168534756,0.9262064107079957
HistGradientBoosting,2,12,0.029940119760479042,0.5735294117647058,0.9798704485709164,0.9262064107079957
HistGradientBoosting,2,13,0.029940119760479042,0.5882352941176471,0.9794685850698942,0.9262064107079957
HistGradientBoosting,2,14,0.03592814371257485,0.5882352941176471,0.978364677510332,0.9262064107079957
