Model,State,Threshold,TP,FN,FP,TN,Sensitivity,Specificity,Precision,F1,Youden_J,Predicted_Positive_Rate
HistGradientBoosting,1,0.54,58,17,20,140,0.7733333333333333,0.875,0.7435897435897436,0.7581699346405228,0.6483333333333334,0.33191489361702126
HistGradientBoosting,1,0.55,58,17,20,140,0.7733333333333333,0.875,0.7435897435897436,0.7581699346405228,0.6483333333333334,0.33191489361702126
HistGradientBoosting,1,0.56,58,17,20,140,0.7733333333333333,0.875,0.7435897435897436,0.7581699346405228,0.6483333333333334,0.33191489361702126
HistGradientBoosting,1,0.5700000000000001,58,17,20,140,0.7733333333333333,0.875,0.7435897435897436,0.7581699346405228,0.6483333333333334,0.33191489361702126
HistGradientBoosting,1,0.5800000000000001,58,17,20,140,0.7733333333333333,0.875,0.7435897435897436,0.7581699346405228,0.6483333333333334,0.33191489361702126
HistGradientBoosting,1,0.59,58,17,20,140,0.7733333333333333,0.875,0.7435897435897436,0.7581699346405228,0.6483333333333334,0.33191489361702126
HistGradientBoosting,1,0.6,58,17,20,140,0.7733333333333333,0.875,0.7435897435897436,0.7581699346405228,0.6483333333333334,0.33191489361702126
HistGradientBoosting,1,0.61,58,17,19,141,0.7733333333333333,0.88125,0.7532467532467533,0.763157894736842,0.6545833333333333,0.3276595744680851
HistGradientBoosting,1,0.62,58,17,19,141,0.7733333333333333,0.88125,0.7532467532467533,0.763157894736842,0.6545833333333333,0.3276595744680851
HistGradientBoosting,1,0.63,57,18,19,141,0.76,0.88125,0.75,0.7549668874172186,0.6412499999999999,0.32340425531914896
HistGradientBoosting,1,0.64,56,19,19,141,0.7466666666666667,0.88125,0.7466666666666667,0.7466666666666667,0.6279166666666667,0.3191489361702128
HistGradientBoosting,1,0.65,56,19,18,142,0.7466666666666667,0.8875,0.7567567567567568,0.7516778523489932,0.6341666666666668,0.3148936170212766
HistGradientBoosting,1,0.66,56,19,18,142,0.7466666666666667,0.8875,0.7567567567567568,0.7516778523489932,0.6341666666666668,0.3148936170212766
HistGradientBoosting,1,0.67,53,22,18,142,0.7066666666666667,0.8875,0.7464788732394366,0.7260273972602739,0.5941666666666667,0.3021276595744681
HistGradientBoosting,1,0.68,52,23,18,142,0.6933333333333334,0.8875,0.7428571428571429,0.7172413793103448,0.5808333333333333,0.2978723404255319
HistGradientBoosting,1,0.6900000000000001,51,24,18,142,0.68,0.8875,0.7391304347826086,0.7083333333333334,0.5674999999999999,0.2936170212765957
HistGradientBoosting,1,0.7000000000000001,50,25,18,142,0.6666666666666666,0.8875,0.7352941176470589,0.6993006993006994,0.5541666666666667,0.28936170212765955
HistGradientBoosting,1,0.7100000000000001,50,25,17,143,0.6666666666666666,0.89375,0.746268656716418,0.7042253521126761,0.5604166666666668,0.2851063829787234
HistGradientBoosting,1,0.72,49,26,16,144,0.6533333333333333,0.9,0.7538461538461538,0.7,0.5533333333333332,0.2765957446808511
HistGradientBoosting,1,0.73,48,27,16,144,0.64,0.9,0.75,0.6906474820143884,0.54,0.2723404255319149
HistGradientBoosting,1,0.74,48,27,15,145,0.64,0.90625,0.7619047619047619,0.6956521739130435,0.5462500000000001,0.2680851063829787
HistGradientBoosting,1,0.75,48,27,15,145,0.64,0.90625,0.7619047619047619,0.6956521739130435,0.5462500000000001,0.2680851063829787
HistGradientBoosting,1,0.76,47,28,15,145,0.6266666666666667,0.90625,0.7580645161290323,0.6861313868613139,0.5329166666666667,0.26382978723404255
HistGradientBoosting,1,0.77,47,28,15,145,0.6266666666666667,0.90625,0.7580645161290323,0.6861313868613139,0.5329166666666667,0.26382978723404255
HistGradientBoosting,1,0.78,47,28,15,145,0.6266666666666667,0.90625,0.7580645161290323,0.6861313868613139,0.5329166666666667,0.26382978723404255
HistGradientBoosting,1,0.79,47,28,15,145,0.6266666666666667,0.90625,0.7580645161290323,0.6861313868613139,0.5329166666666667,0.26382978723404255
HistGradientBoosting,1,0.8,47,28,14,146,0.6266666666666667,0.9125,0.7704918032786885,0.6911764705882353,0.5391666666666666,0.25957446808510637
HistGradientBoosting,1,0.81,47,28,13,147,0.6266666666666667,0.91875,0.7833333333333333,0.6962962962962963,0.5454166666666667,0.2553191489361702
HistGradientBoosting,1,0.8200000000000001,47,28,13,147,0.6266666666666667,0.91875,0.7833333333333333,0.6962962962962963,0.5454166666666667,0.2553191489361702
HistGradientBoosting,1,0.8300000000000001,46,29,13,147,0.6133333333333333,0.91875,0.7796610169491526,0.6865671641791045,0.5320833333333332,0.251063829787234
HistGradientBoosting,1,0.8400000000000001,46,29,12,148,0.6133333333333333,0.925,0.7931034482758621,0.6917293233082706,0.5383333333333333,0.24680851063829787
HistGradientBoosting,1,0.85,45,30,12,148,0.6,0.925,0.7894736842105263,0.6818181818181819,0.5249999999999999,0.2425531914893617
HistGradientBoosting,1,0.86,45,30,12,148,0.6,0.925,0.7894736842105263,0.6818181818181819,0.5249999999999999,0.2425531914893617
HistGradientBoosting,1,0.87,45,30,11,149,0.6,0.93125,0.8035714285714286,0.6870229007633588,0.53125,0.23829787234042554
HistGradientBoosting,1,0.88,44,31,11,149,0.5866666666666667,0.93125,0.8,0.676923076923077,0.5179166666666668,0.23404255319148937
HistGradientBoosting,1,0.89,44,31,11,149,0.5866666666666667,0.93125,0.8,0.676923076923077,0.5179166666666668,0.23404255319148937
HistGradientBoosting,1,0.9,44,31,11,149,0.5866666666666667,0.93125,0.8,0.676923076923077,0.5179166666666668,0.23404255319148937
HistGradientBoosting,1,0.91,44,31,10,150,0.5866666666666667,0.9375,0.8148148148148148,0.6821705426356589,0.5241666666666667,0.2297872340425532
HistGradientBoosting,1,0.92,44,31,10,150,0.5866666666666667,0.9375,0.8148148148148148,0.6821705426356589,0.5241666666666667,0.2297872340425532
HistGradientBoosting,1,0.93,43,32,10,150,0.5733333333333334,0.9375,0.8113207547169812,0.6718750000000001,0.5108333333333333,0.225531914893617
HistGradientBoosting,1,0.9400000000000001,41,34,10,150,0.5466666666666666,0.9375,0.803921568627451,0.6507936507936508,0.48416666666666663,0.2170212765957447
HistGradientBoosting,1,0.9500000000000001,41,34,10,150,0.5466666666666666,0.9375,0.803921568627451,0.6507936507936508,0.48416666666666663,0.2170212765957447
HistGradientBoosting,1,0.9600000000000001,41,34,10,150,0.5466666666666666,0.9375,0.803921568627451,0.6507936507936508,0.48416666666666663,0.2170212765957447
HistGradientBoosting,1,0.97,37,38,10,150,0.49333333333333335,0.9375,0.7872340425531915,0.6065573770491803,0.4308333333333334,0.2
HistGradientBoosting,1,0.98,32,43,10,150,0.4266666666666667,0.9375,0.7619047619047619,0.547008547008547,0.36416666666666675,0.17872340425531916
HistGradientBoosting,1,0.99,25,50,10,150,0.3333333333333333,0.9375,0.7142857142857143,0.4545454545454545,0.27083333333333326,0.14893617021276595
HistGradientBoosting,2,0.01,63,5,46,121,0.9264705882352942,0.7245508982035929,0.5779816513761468,0.7118644067796609,0.651021486438887,0.46382978723404256
HistGradientBoosting,2,0.02,63,5,35,132,0.9264705882352942,0.7904191616766467,0.6428571428571429,0.7590361445783133,0.7168897499119409,0.41702127659574467
HistGradientBoosting,2,0.03,62,6,32,135,0.9117647058823529,0.8083832335329342,0.6595744680851063,0.7654320987654322,0.7201479394152872,0.4
HistGradientBoosting,2,0.04,61,7,32,135,0.8970588235294118,0.8083832335329342,0.6559139784946236,0.7577639751552795,0.7054420570623461,0.39574468085106385
HistGradientBoosting,2,0.05,61,7,32,135,0.8970588235294118,0.8083832335329342,0.6559139784946236,0.7577639751552795,0.7054420570623461,0.39574468085106385
HistGradientBoosting,2,0.060000000000000005,61,7,29,138,0.8970588235294118,0.8263473053892215,0.6777777777777778,0.7721518987341772,0.7234061289186333,0.3829787234042553
HistGradientBoosting,2,0.06999999999999999,61,7,29,138,0.8970588235294118,0.8263473053892215,0.6777777777777778,0.7721518987341772,0.7234061289186333,0.3829787234042553
HistGradientBoosting,2,0.08,61,7,29,138,0.8970588235294118,0.8263473053892215,0.6777777777777778,0.7721518987341772,0.7234061289186333,0.3829787234042553
HistGradientBoosting,2,0.09,61,7,28,139,0.8970588235294118,0.8323353293413174,0.6853932584269663,0.7770700636942676,0.7293941528707291,0.37872340425531914
HistGradientBoosting,2,0.09999999999999999,60,8,25,142,0.8823529411764706,0.8502994011976048,0.7058823529411765,0.784313725490196,0.7326523423740754,0.3617021276595745
HistGradientBoosting,2,0.11,60,8,25,142,0.8823529411764706,0.8502994011976048,0.7058823529411765,0.784313725490196,0.7326523423740754,0.3617021276595745
HistGradientBoosting,2,0.12,59,9,24,143,0.8676470588235294,0.8562874251497006,0.7108433734939759,0.7814569536423841,0.72393448397323,0.35319148936170214
HistGradientBoosting,2,0.13,59,9,24,143,0.8676470588235294,0.8562874251497006,0.7108433734939759,0.7814569536423841,0.72393448397323,0.35319148936170214
HistGradientBoosting,2,0.14,58,10,24,143,0.8529411764705882,0.8562874251497006,0.7073170731707317,0.7733333333333334,0.7092286016202887,0.34893617021276596
HistGradientBoosting,2,0.15000000000000002,57,11,24,143,0.8382352941176471,0.8562874251497006,0.7037037037037037,0.7651006711409395,0.6945227192673475,0.3446808510638298
HistGradientBoosting,2,0.16,57,11,24,143,0.8382352941176471,0.8562874251497006,0.7037037037037037,0.7651006711409395,0.6945227192673475,0.3446808510638298
HistGradientBoosting,2,0.17,57,11,24,143,0.8382352941176471,0.8562874251497006,0.7037037037037037,0.7651006711409395,0.6945227192673475,0.3446808510638298
HistGradientBoosting,2,0.18000000000000002,57,11,24,143,0.8382352941176471,0.8562874251497006,0.7037037037037037,0.7651006711409395,0.6945227192673475,0.3446808510638298
HistGradientBoosting,2,0.19,56,12,23,144,0.8235294117647058,0.8622754491017964,0.7088607594936709,0.761904761904762,0.6858048608665022,0.33617021276595743
HistGradientBoosting,2,0.2,56,12,23,144,0.8235294117647058,0.8622754491017964,0.7088607594936709,0.761904761904762,0.6858048608665022,0.33617021276595743
HistGradientBoosting,2,0.21000000000000002,56,12,23,144,0.8235294117647058,0.8622754491017964,0.7088607594936709,0.761904761904762,0.6858048608665022,0.33617021276595743
HistGradientBoosting,2,0.22,56,12,22,145,0.8235294117647058,0.8682634730538922,0.717948717948718,0.767123287671233,0.6917928848185979,0.33191489361702126
HistGradientBoosting,2,0.23,56,12,22,145,0.8235294117647058,0.8682634730538922,0.717948717948718,0.767123287671233,0.6917928848185979,0.33191489361702126
HistGradientBoosting,2,0.24000000000000002,56,12,22,145,0.8235294117647058,0.8682634730538922,0.717948717948718,0.767123287671233,0.6917928848185979,0.33191489361702126
HistGradientBoosting,2,0.25,56,12,22,145,0.8235294117647058,0.8682634730538922,0.717948717948718,0.767123287671233,0.6917928848185979,0.33191489361702126
HistGradientBoosting,2,0.26,56,12,22,145,0.8235294117647058,0.8682634730538922,0.717948717948718,0.767123287671233,0.6917928848185979,0.33191489361702126
HistGradientBoosting,2,0.27,55,13,22,145,0.8088235294117647,0.8682634730538922,0.7142857142857143,0.7586206896551725,0.6770870024656568,0.3276595744680851
HistGradientBoosting,2,0.28,54,14,21,146,0.7941176470588235,0.874251497005988,0.72,0.7552447552447551,0.6683691440648114,0.3191489361702128
HistGradientBoosting,2,0.29000000000000004,54,14,21,146,0.7941176470588235,0.874251497005988,0.72,0.7552447552447551,0.6683691440648114,0.3191489361702128
HistGradientBoosting,2,0.3,54,14,21,146,0.7941176470588235,0.874251497005988,0.72,0.7552447552447551,0.6683691440648114,0.3191489361702128
HistGradientBoosting,2,0.31,54,14,21,146,0.7941176470588235,0.874251497005988,0.72,0.7552447552447551,0.6683691440648114,0.3191489361702128
HistGradientBoosting,2,0.32,54,14,21,146,0.7941176470588235,0.874251497005988,0.72,0.7552447552447551,0.6683691440648114,0.3191489361702128
HistGradientBoosting,2,0.33,54,14,21,146,0.7941176470588235,0.874251497005988,0.72,0.7552447552447551,0.6683691440648114,0.3191489361702128
HistGradientBoosting,2,0.34,54,14,21,146,0.7941176470588235,0.874251497005988,0.72,0.7552447552447551,0.6683691440648114,0.3191489361702128
HistGradientBoosting,2,0.35000000000000003,54,14,21,146,0.7941176470588235,0.874251497005988,0.72,0.7552447552447551,0.6683691440648114,0.3191489361702128
HistGradientBoosting,2,0.36000000000000004,54,14,17,150,0.7941176470588235,0.8982035928143712,0.7605633802816901,0.7769784172661871,0.6923212398731948,0.3021276595744681
HistGradientBoosting,2,0.37,54,14,17,150,0.7941176470588235,0.8982035928143712,0.7605633802816901,0.7769784172661871,0.6923212398731948,0.3021276595744681
HistGradientBoosting,2,0.38,54,14,17,150,0.7941176470588235,0.8982035928143712,0.7605633802816901,0.7769784172661871,0.6923212398731948,0.3021276595744681
HistGradientBoosting,2,0.39,54,14,17,150,0.7941176470588235,0.8982035928143712,0.7605633802816901,0.7769784172661871,0.6923212398731948,0.3021276595744681
HistGradientBoosting,2,0.4,54,14,17,150,0.7941176470588235,0.8982035928143712,0.7605633802816901,0.7769784172661871,0.6923212398731948,0.3021276595744681
HistGradientBoosting,2,0.41000000000000003,54,14,16,151,0.7941176470588235,0.9041916167664671,0.7714285714285715,0.782608695652174,0.6983092638252906,0.2978723404255319
HistGradientBoosting,2,0.42000000000000004,54,14,16,151,0.7941176470588235,0.9041916167664671,0.7714285714285715,0.782608695652174,0.6983092638252906,0.2978723404255319
HistGradientBoosting,2,0.43,53,15,16,151,0.7794117647058824,0.9041916167664671,0.7681159420289855,0.7737226277372262,0.6836033814723494,0.2936170212765957
HistGradientBoosting,2,0.44,53,15,16,151,0.7794117647058824,0.9041916167664671,0.7681159420289855,0.7737226277372262,0.6836033814723494,0.2936170212765957
HistGradientBoosting,2,0.45,53,15,16,151,0.7794117647058824,0.9041916167664671,0.7681159420289855,0.7737226277372262,0.6836033814723494,0.2936170212765957
HistGradientBoosting,2,0.46,52,16,16,151,0.7647058823529411,0.9041916167664671,0.7647058823529411,0.7647058823529412,0.6688974991194083,0.28936170212765955
HistGradientBoosting,2,0.47000000000000003,52,16,16,151,0.7647058823529411,0.9041916167664671,0.7647058823529411,0.7647058823529412,0.6688974991194083,0.28936170212765955
HistGradientBoosting,2,0.48000000000000004,52,16,16,151,0.7647058823529411,0.9041916167664671,0.7647058823529411,0.7647058823529412,0.6688974991194083,0.28936170212765955
HistGradientBoosting,2,0.49,52,16,16,151,0.7647058823529411,0.9041916167664671,0.7647058823529411,0.7647058823529412,0.6688974991194083,0.28936170212765955
HistGradientBoosting,2,0.5,52,16,16,151,0.7647058823529411,0.9041916167664671,0.7647058823529411,0.7647058823529412,0.6688974991194083,0.28936170212765955
HistGradientBoosting,2,0.51,52,16,16,151,0.7647058823529411,0.9041916167664671,0.7647058823529411,0.7647058823529412,0.6688974991194083,0.28936170212765955
HistGradientBoosting,2,0.52,52,16,15,152,0.7647058823529411,0.9101796407185628,0.7761194029850746,0.7703703703703704,0.6748855230715041,0.2851063829787234
HistGradientBoosting,2,0.53,52,16,15,152,0.7647058823529411,0.9101796407185628,0.7761194029850746,0.7703703703703704,0.6748855230715041,0.2851063829787234
HistGradientBoosting,2,0.54,52,16,15,152,0.7647058823529411,0.9101796407185628,0.7761194029850746,0.7703703703703704,0.6748855230715041,0.2851063829787234
HistGradientBoosting,2,0.55,52,16,15,152,0.7647058823529411,0.9101796407185628,0.7761194029850746,0.7703703703703704,0.6748855230715041,0.2851063829787234
HistGradientBoosting,2,0.56,52,16,15,152,0.7647058823529411,0.9101796407185628,0.7761194029850746,0.7703703703703704,0.6748855230715041,0.2851063829787234
HistGradientBoosting,2,0.5700000000000001,52,16,15,152,0.7647058823529411,0.9101796407185628,0.7761194029850746,0.7703703703703704,0.6748855230715041,0.2851063829787234
HistGradientBoosting,2,0.5800000000000001,52,16,15,152,0.7647058823529411,0.9101796407185628,0.7761194029850746,0.7703703703703704,0.6748855230715041,0.2851063829787234
HistGradientBoosting,2,0.59,52,16,15,152,0.7647058823529411,0.9101796407185628,0.7761194029850746,0.7703703703703704,0.6748855230715041,0.2851063829787234
HistGradientBoosting,2,0.6,51,17,14,153,0.75,0.9161676646706587,0.7846153846153846,0.7669172932330828,0.6661676646706587,0.2765957446808511
HistGradientBoosting,2,0.61,51,17,13,154,0.75,0.9221556886227545,0.796875,0.7727272727272727,0.6721556886227544,0.2723404255319149
HistGradientBoosting,2,0.62,51,17,13,154,0.75,0.9221556886227545,0.796875,0.7727272727272727,0.6721556886227544,0.2723404255319149
HistGradientBoosting,2,0.63,51,17,13,154,0.75,0.9221556886227545,0.796875,0.7727272727272727,0.6721556886227544,0.2723404255319149
HistGradientBoosting,2,0.64,51,17,13,154,0.75,0.9221556886227545,0.796875,0.7727272727272727,0.6721556886227544,0.2723404255319149
HistGradientBoosting,2,0.65,51,17,13,154,0.75,0.9221556886227545,0.796875,0.7727272727272727,0.6721556886227544,0.2723404255319149
HistGradientBoosting,2,0.66,51,17,13,154,0.75,0.9221556886227545,0.796875,0.7727272727272727,0.6721556886227544,0.2723404255319149
HistGradientBoosting,2,0.67,51,17,13,154,0.75,0.9221556886227545,0.796875,0.7727272727272727,0.6721556886227544,0.2723404255319149
HistGradientBoosting,2,0.68,51,17,12,155,0.75,0.9281437125748503,0.8095238095238095,0.7786259541984734,0.6781437125748502,0.2680851063829787
HistGradientBoosting,2,0.6900000000000001,51,17,12,155,0.75,0.9281437125748503,0.8095238095238095,0.7786259541984734,0.6781437125748502,0.2680851063829787
HistGradientBoosting,2,0.7000000000000001,51,17,12,155,0.75,0.9281437125748503,0.8095238095238095,0.7786259541984734,0.6781437125748502,0.2680851063829787
HistGradientBoosting,2,0.7100000000000001,51,17,11,156,0.75,0.9341317365269461,0.8225806451612904,0.7846153846153845,0.6841317365269461,0.26382978723404255
HistGradientBoosting,2,0.72,51,17,11,156,0.75,0.9341317365269461,0.8225806451612904,0.7846153846153845,0.6841317365269461,0.26382978723404255
HistGradientBoosting,2,0.73,51,17,11,156,0.75,0.9341317365269461,0.8225806451612904,0.7846153846153845,0.6841317365269461,0.26382978723404255
HistGradientBoosting,2,0.74,51,17,11,156,0.75,0.9341317365269461,0.8225806451612904,0.7846153846153845,0.6841317365269461,0.26382978723404255
HistGradientBoosting,2,0.75,51,17,11,156,0.75,0.9341317365269461,0.8225806451612904,0.7846153846153845,0.6841317365269461,0.26382978723404255
HistGradientBoosting,2,0.76,51,17,11,156,0.75,0.9341317365269461,0.8225806451612904,0.7846153846153845,0.6841317365269461,0.26382978723404255
HistGradientBoosting,2,0.77,51,17,11,156,0.75,0.9341317365269461,0.8225806451612904,0.7846153846153845,0.6841317365269461,0.26382978723404255
HistGradientBoosting,2,0.78,50,18,11,156,0.7352941176470589,0.9341317365269461,0.819672131147541,0.7751937984496124,0.669425854174005,0.25957446808510637
HistGradientBoosting,2,0.79,50,18,11,156,0.7352941176470589,0.9341317365269461,0.819672131147541,0.7751937984496124,0.669425854174005,0.25957446808510637
HistGradientBoosting,2,0.8,50,18,11,156,0.7352941176470589,0.9341317365269461,0.819672131147541,0.7751937984496124,0.669425854174005,0.25957446808510637
HistGradientBoosting,2,0.81,50,18,11,156,0.7352941176470589,0.9341317365269461,0.819672131147541,0.7751937984496124,0.669425854174005,0.25957446808510637
HistGradientBoosting,2,0.8200000000000001,50,18,11,156,0.7352941176470589,0.9341317365269461,0.819672131147541,0.7751937984496124,0.669425854174005,0.25957446808510637
HistGradientBoosting,2,0.8300000000000001,50,18,11,156,0.7352941176470589,0.9341317365269461,0.819672131147541,0.7751937984496124,0.669425854174005,0.25957446808510637
HistGradientBoosting,2,0.8400000000000001,50,18,11,156,0.7352941176470589,0.9341317365269461,0.819672131147541,0.7751937984496124,0.669425854174005,0.25957446808510637
HistGradientBoosting,2,0.85,48,20,11,156,0.7058823529411765,0.9341317365269461,0.8135593220338984,0.7559055118110236,0.6400140894681225,0.251063829787234
HistGradientBoosting,2,0.86,48,20,11,156,0.7058823529411765,0.9341317365269461,0.8135593220338984,0.7559055118110236,0.6400140894681225,0.251063829787234
HistGradientBoosting,2,0.87,48,20,10,157,0.7058823529411765,0.9401197604790419,0.8275862068965517,0.7619047619047619,0.6460021134202183,0.24680851063829787
HistGradientBoosting,2,0.88,48,20,10,157,0.7058823529411765,0.9401197604790419,0.8275862068965517,0.7619047619047619,0.6460021134202183,0.24680851063829787
HistGradientBoosting,2,0.89,48,20,10,157,0.7058823529411765,0.9401197604790419,0.8275862068965517,0.7619047619047619,0.6460021134202183,0.24680851063829787
HistGradientBoosting,2,0.9,48,20,10,157,0.7058823529411765,0.9401197604790419,0.8275862068965517,0.7619047619047619,0.6460021134202183,0.24680851063829787
HistGradientBoosting,2,0.91,47,21,9,158,0.6911764705882353,0.9461077844311377,0.8392857142857143,0.7580645161290324,0.6372842550193729,0.23829787234042554
HistGradientBoosting,2,0.92,47,21,9,158,0.6911764705882353,0.9461077844311377,0.8392857142857143,0.7580645161290324,0.6372842550193729,0.23829787234042554
HistGradientBoosting,2,0.93,46,22,9,158,0.6764705882352942,0.9461077844311377,0.8363636363636363,0.7479674796747968,0.6225783726664318,0.23404255319148937
HistGradientBoosting,2,0.9400000000000001,45,23,9,158,0.6617647058823529,0.9461077844311377,0.8333333333333334,0.7377049180327869,0.6078724903134907,0.2297872340425532
HistGradientBoosting,2,0.9500000000000001,43,25,7,160,0.6323529411764706,0.9580838323353293,0.86,0.728813559322034,0.5904367735117999,0.2127659574468085
HistGradientBoosting,2,0.9600000000000001,43,25,7,160,0.6323529411764706,0.9580838323353293,0.86,0.728813559322034,0.5904367735117999,0.2127659574468085
HistGradientBoosting,2,0.97,43,25,7,160,0.6323529411764706,0.9580838323353293,0.86,0.728813559322034,0.5904367735117999,0.2127659574468085
HistGradientBoosting,2,0.98,39,29,4,163,0.5735294117647058,0.9760479041916168,0.9069767441860465,0.7027027027027025,0.5495773159563226,0.1829787234042553
HistGradientBoosting,2,0.99,37,31,2,165,0.5441176470588235,0.9880239520958084,0.9487179487179487,0.6915887850467289,0.5321415991546319,0.16595744680851063
HistGradientBoosting,3,0.01,80,12,79,64,0.8695652173913043,0.44755244755244755,0.5031446540880503,0.6374501992031872,0.31711766494375193,0.676595744680851
HistGradientBoosting,3,0.02,79,13,69,74,0.8586956521739131,0.5174825174825175,0.5337837837837838,0.6583333333333333,0.3761781696564306,0.6297872340425532
HistGradientBoosting,3,0.03,77,15,60,83,0.8369565217391305,0.5804195804195804,0.5620437956204379,0.6724890829694323,0.4173761021587108,0.5829787234042553
HistGradientBoosting,3,0.04,77,15,56,87,0.8369565217391305,0.6083916083916084,0.5789473684210527,0.6844444444444445,0.44534813013073893,0.5659574468085107
HistGradientBoosting,3,0.05,76,16,55,88,0.8260869565217391,0.6153846153846154,0.5801526717557252,0.6816143497757847,0.44147157190635467,0.5574468085106383
HistGradientBoosting,3,0.060000000000000005,75,17,52,91,0.8152173913043478,0.6363636363636364,0.5905511811023622,0.684931506849315,0.45158102766798414,0.5404255319148936
HistGradientBoosting,3,0.06999999999999999,75,17,49,94,0.8152173913043478,0.6573426573426573,0.6048387096774194,0.6944444444444445,0.4725600486470052,0.5276595744680851
HistGradientBoosting,3,0.08,75,17,47,96,0.8152173913043478,0.6713286713286714,0.6147540983606558,0.7009345794392523,0.48654606263301914,0.5191489361702127
HistGradientBoosting,3,0.09,75,17,47,96,0.8152173913043478,0.6713286713286714,0.6147540983606558,0.7009345794392523,0.48654606263301914,0.5191489361702127
HistGradientBoosting,3,0.09999999999999999,74,18,47,96,0.8043478260869565,0.6713286713286714,0.6115702479338843,0.6948356807511737,0.4756764974156278,0.5148936170212766
HistGradientBoosting,3,0.11,74,18,47,96,0.8043478260869565,0.6713286713286714,0.6115702479338843,0.6948356807511737,0.4756764974156278,0.5148936170212766
HistGradientBoosting,3,0.12,74,18,46,97,0.8043478260869565,0.6783216783216783,0.6166666666666667,0.6981132075471699,0.4826695044086349,0.5106382978723404
HistGradientBoosting,3,0.13,74,18,46,97,0.8043478260869565,0.6783216783216783,0.6166666666666667,0.6981132075471699,0.4826695044086349,0.5106382978723404
HistGradientBoosting,3,0.14,71,21,46,97,0.7717391304347826,0.6783216783216783,0.6068376068376068,0.6794258373205742,0.45006080875646104,0.4978723404255319
HistGradientBoosting,3,0.15000000000000002,71,21,46,97,0.7717391304347826,0.6783216783216783,0.6068376068376068,0.6794258373205742,0.45006080875646104,0.4978723404255319
HistGradientBoosting,3,0.16,71,21,43,100,0.7717391304347826,0.6993006993006993,0.6228070175438597,0.6893203883495146,0.47103982973548186,0.4851063829787234
HistGradientBoosting,3,0.17,71,21,43,100,0.7717391304347826,0.6993006993006993,0.6228070175438597,0.6893203883495146,0.47103982973548186,0.4851063829787234
HistGradientBoosting,3,0.18000000000000002,71,21,42,101,0.7717391304347826,0.7062937062937062,0.6283185840707964,0.6926829268292682,0.47803283672848895,0.4808510638297872
HistGradientBoosting,3,0.19,71,21,42,101,0.7717391304347826,0.7062937062937062,0.6283185840707964,0.6926829268292682,0.47803283672848895,0.4808510638297872
HistGradientBoosting,3,0.2,70,22,42,101,0.7608695652173914,0.7062937062937062,0.625,0.6862745098039216,0.4671632715110976,0.4765957446808511
HistGradientBoosting,3,0.21000000000000002,69,23,42,101,0.75,0.7062937062937062,0.6216216216216216,0.6798029556650247,0.45629370629370625,0.4723404255319149
HistGradientBoosting,3,0.22,69,23,42,101,0.75,0.7062937062937062,0.6216216216216216,0.6798029556650247,0.45629370629370625,0.4723404255319149
HistGradientBoosting,3,0.23,69,23,41,102,0.75,0.7132867132867133,0.6272727272727273,0.6831683168316831,0.46328671328671334,0.46808510638297873
HistGradientBoosting,3,0.24000000000000002,68,24,41,102,0.7391304347826086,0.7132867132867133,0.6238532110091743,0.6766169154228856,0.452417148069322,0.46382978723404256
HistGradientBoosting,3,0.25,68,24,40,103,0.7391304347826086,0.7202797202797203,0.6296296296296297,0.68,0.45941015506232885,0.4595744680851064
HistGradientBoosting,3,0.26,68,24,40,103,0.7391304347826086,0.7202797202797203,0.6296296296296297,0.68,0.45941015506232885,0.4595744680851064
HistGradientBoosting,3,0.27,66,26,37,106,0.717391304347826,0.7412587412587412,0.6407766990291263,0.676923076923077,0.4586500456065674,0.43829787234042555
HistGradientBoosting,3,0.28,66,26,36,107,0.717391304347826,0.7482517482517482,0.6470588235294118,0.6804123711340206,0.4656430525995743,0.4340425531914894
HistGradientBoosting,3,0.29000000000000004,65,27,36,107,0.7065217391304348,0.7482517482517482,0.6435643564356436,0.6735751295336788,0.45477348738218293,0.4297872340425532
HistGradientBoosting,3,0.3,64,28,36,107,0.6956521739130435,0.7482517482517482,0.64,0.6666666666666666,0.4439039221647918,0.425531914893617
HistGradientBoosting,3,0.31,64,28,34,109,0.6956521739130435,0.7622377622377622,0.6530612244897959,0.6736842105263158,0.45788993615080553,0.41702127659574467
HistGradientBoosting,3,0.32,64,28,31,112,0.6956521739130435,0.7832167832167832,0.6736842105263158,0.6844919786096257,0.4788689571298268,0.40425531914893614
HistGradientBoosting,3,0.33,63,29,30,113,0.6847826086956522,0.7902097902097902,0.6774193548387096,0.6810810810810811,0.4749923989054423,0.39574468085106385
HistGradientBoosting,3,0.34,63,29,29,114,0.6847826086956522,0.7972027972027972,0.6847826086956522,0.6847826086956522,0.4819854058984494,0.39148936170212767
HistGradientBoosting,3,0.35000000000000003,63,29,29,114,0.6847826086956522,0.7972027972027972,0.6847826086956522,0.6847826086956522,0.4819854058984494,0.39148936170212767
HistGradientBoosting,3,0.36000000000000004,63,29,29,114,0.6847826086956522,0.7972027972027972,0.6847826086956522,0.6847826086956522,0.4819854058984494,0.39148936170212767
HistGradientBoosting,3,0.37,63,29,28,115,0.6847826086956522,0.8041958041958042,0.6923076923076923,0.6885245901639345,0.4889784128914565,0.3872340425531915
HistGradientBoosting,3,0.38,63,29,27,116,0.6847826086956522,0.8111888111888111,0.7,0.6923076923076924,0.49597141988446336,0.3829787234042553
