Months,DIATO_CLR,DINO_CLR,HAPTO_CLR,GREEN_CLR,PROKAR_CLR,PROCHLO_CLR
2021-01-01,1.4618933179961897,-0.24921181714779328,-1.407616983984584,-0.4320942495025193,-0.25435486735999646,0.8813845999987038
2021-02-01,1.3003573599198945,-0.2739926028072954,-1.267908389494215,-0.4607449991552892,-0.28840342508647776,0.9906920566233834
2021-03-01,1.0774139554022868,-0.41452806557779587,-1.0938627231529283,-0.44467511225502143,-0.19265149189337416,1.0683034374768352
2021-04-01,0.9661393368269626,-0.4310295922921519,-1.1366632476443477,-0.5538570044760691,0.17698619403559812,0.9784243135500064
2021-05-01,1.0160441167680436,-0.17623884665470513,-1.0586966535701299,-0.5447696993575168,0.3093065746260939,0.4543545081882141
2021-06-01,1.0788430331526118,-0.021816233869429436,-0.9826844069651437,-0.5124688739684884,0.43915315536206956,-0.0010266737116202407
2021-07-01,1.0302875171835424,-0.06691249414165767,-0.9426930546040904,-0.5779553997131273,0.6096938481695868,-0.05242041689425392
2021-08-01,0.7384629942864196,-0.18887298430046218,-0.8746343764307534,-0.45686125865238725,0.7073718564781102,0.07453376861907324
2021-09-01,0.8150143239669778,-0.29728906689510093,-0.8183227839713585,-0.5043708458547325,0.5275379197829189,0.2774304529712954
2021-10-01,0.7023944960322794,-0.4951170532107685,-0.7652698056757588,-0.4569823039901044,0.4487468062524562,0.566227860591896
2021-11-01,0.9402401997984939,-0.29106607610274216,-0.6522288384761197,-0.35866719899791777,-0.10421360288297477,0.4659355166612611
2021-12-01,1.5184541296067247,0.030454462768292778,-1.0240326349839926,-0.4486783548362201,-0.40596391872829685,0.32976631617349406
2022-01-01,1.9140364232592275,0.3801187696086574,-1.0574779911890424,-0.4581099980305203,-0.8804835852758854,0.10191638162756389
2022-02-01,1.854339738156531,0.2942059830899919,-1.1267902314808542,-0.5026048655612865,-0.8054679062907395,0.2863172820863573
2022-03-01,1.0503285109780316,-0.42804670752795326,-1.2245866948545405,-0.5204920091957357,-0.03101040043965897,1.1538073010398566
2022-04-01,0.7101096910353983,-0.31717705884061775,-0.9286424134622191,-0.45525478698685795,0.14218823940663472,0.8487763288476629
2022-05-01,0.6797707425572814,-0.1800317013883752,-0.8830957133347164,-0.4161123382438403,0.29427024378878475,0.5051987666208666
2022-06-01,1.0386322428955674,0.12611947176573746,-0.8694966846398895,-0.5398459506305779,0.2645900502037364,-0.01999912959457495
2022-07-01,0.8503536400806486,0.03927975682828744,-0.8174778648671184,-0.4170217912303571,0.5873431469518902,-0.24247688776335097
2022-08-01,0.7196393416513163,-0.1986529279075242,-0.8636698806023482,-0.45957882250703364,0.7453663906834045,0.05689589868218636
2022-09-01,0.634032202132017,-0.3880063020409412,-0.7416556821773013,-0.4906335638984174,0.5605488103936251,0.4257145355910177
2022-10-01,0.7985922507808358,-0.4042598662798398,-0.7012666582186753,-0.40523700442874744,0.19783783573134173,0.5143334424150865
2022-11-01,1.0688790445874465,-0.20770324539534668,-0.6316790607976581,-0.39450793591184574,-0.16549656907601085,0.3305077665934151
2022-12-01,1.5954035452371542,-0.04680863166884164,-1.031003122302772,-0.4476096166578767,-0.46969689941880777,0.3997147248111419
